MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
18-Nov-17,188,3,WA,WATC,ASCT,W.A. CHAMPION FILLIES ST,1600,200000,3-Y-O,F,SW,CHAMPION FILLIES
18-Nov-17,210,3,WA,WATC,ASCT,COLONEL REEVES STAKES,1100,150000,3YO&Up,O,SWP,COLONEL REEVES
18-Nov-17,535,3,WA,WATC,ASCT,R.J. PETERS STAKES,1500,150000,3YO&Up,O,Hcp,R J PETERS STKS
25-Nov-17,424,4,QLD,TATTS RC QLD,DOOM,RECOGNITION STAKES,1600,100000,O,O,Qlty,RECOGNITION STAKES
25-Nov-17,677,4,QLD,TATTS RC QLD,DOOM,COLIN MCAPLINE CLASSIC,1200,100000,3YO&Up,F&M,SWP,TRAVEL ASSOCIATES CLASSIC
25-Nov-17,128,4,VIC,BALLARAT TC,BRAT,BALLARAT CUP,2200,300000,O,O,Hcp,BALLARAT CUP
25-Nov-17,43,1,WA,WATC,ASCT,RAILWAY STAKES,1600,1000000,3YO&Up,O,Qlty,RAILWAY STKS
25-Nov-17,528,2,WA,WATC,ASCT,W.A. GUINEAS,1600,500000,3-Y-O,O,SW,WA GUINEAS
25-Nov-17,489,4,WA,WATC,ASCT,PLACID ARK STAKES,1200,100000,3-Y-O,O,SWP,PLACID ARK STKS
25-Nov-17,698,4,WA,WATC,ASCT,JUNGLE MIST CLASSIC,1200,100000,3YO&Up,F&M,SWP,JUNGLE MIST CLASSIC
25-Nov-17,242,4,WA,WATC,ASCT,CARBINE OF WA STAKES,1400,100000,4YO&Up,O,SWP,EASTER STKS
25-Nov-17,504,4,WA,WATC,ASCT,TATTERSALL'S CUP,2100,100000,3YO&Up,O,Qlty,WATC TATTERSALL'S CUP
26-Nov-17,323,4,VIC,KILMORE TC,KILM,KILMORE CUP,1600,130000,O,O,Hcp,KILMORE CUP
02-Dec-17,260,3,NSW,ATC,RHIL,FESTIVAL STAKES,1500,150000,3YO&Up,O,Qlty,FESTIVAL HCP
02-Dec-17,654,4,NSW,ATC,RHIL,STARLIGHT STAKES,1100,100000,3YO&Up,O,Qlty,STARLIGHT STAKES
02-Dec-17,267,4,NSW,ATC,RHIL,ATC CUP,2000,100000,3YO&Up,O,Qlty,FRANK UNDERWOOD CUP
02-Dec-17,552,3,QLD,BRC,DOOM,GEORGE MOORE STAKES,1200,200000,O,O,Qlty,GEORGE MOORE STAKES
02-Dec-17,718,4,QLD,BRC,DOOM,MODE STAKES,1200,100000,3-Y-O,F,SW,MODE STAKES
02-Dec-17,549,1,WA,WATC,ASCT,WINTERBOTTOM STAKES,1200,1000000,3YO&Up,O,WFA,WINTERBOTTOM STKS
06-Dec-17,218,4,TAS,TTC,LAUN,CONQUERING STAKES,1400,100000,O,O,WFA,PREMIUM STAKES
09-Dec-17,664,4,QLD,BRC,DOOM,JUST NOW QUALITY,1350,100000,3YO&Up,F&M,Qlty,JUST NOW QUALITY
09-Dec-17,201,4,SA,SAJC,MORP,CITY OF MARION STAKES,1200,100000,O,O,Qlty,CITY OF MARION STAKES
09-Dec-17,539,4,VIC,PAKENHAM RC,PAK,PAKENHAM CUP,2500,120000,O,O,Hcp,WERRIBEE CUP
09-Dec-17,438,1,WA,WATC,ASCT,KINGSTON TOWN CLASSIC,1800,1000000,3YO&Up,O,WFA,KINGSTON TOWN CLASSIC
09-Dec-17,465,4,WA,WATC,ASCT,SIR ERNEST LEE-STEERE CL,1400,150000,3-Y-O,O,SW,LEE STEERE CLASSIC
09-Dec-17,649,4,WA,WATC,ASCT,JUNGLE DAWN CLASSIC,1400,100000,3YO&Up,F&M,SWP,JUNGLE DAWN CLASSIC
09-Dec-17,516,4,WA,WATC,ASCT,G.A. TOWTON CUP,2200,100000,3YO&Up,O,Qlty,G.A. TOWTON CUP
12-Dec-17,614,4,WA,WATC,ASCT,STARSTRUCK CLASSIC,1600,100000,3YO&Up,F&M,SWP,STARSTRUCK CLASSIC
16-Dec-17,527,2,NSW,ATC,RAND,VILLIERS STAKES,1600,250000,3YO&Up,O,Qlty,VILLIERS STAKES
16-Dec-17,619,4,NSW,ATC,RAND,RAZOR SHARP HCP,1200,100000,3YO&Up,O,Qlty,RAZOR SHARP HANDICAP
16-Dec-17,197,4,NSW,ATC,RAND,CHRISTMAS CUP,2400,100000,3YO&Up,O,Qlty,CHRISTMAS CUP
16-Dec-17,940,RL,NSW,ATC,RAND,INGLIS NURSERY,1000,500000,2-Y-O,O,SW,INGLIS NURSERY
16-Dec-17,235,4,QLD,BRC,DOOM,LOUGH NEAGH STAKES,1350,150000,O,O,Qlty,LOUGH NEAGH STAKES
16-Dec-17,155,4,QLD,BRC,DOOM,BRISBANE HANDICAP,1600,100000,O,O,Qlty,BRISBANE HANDICAP
16-Dec-17,678,4,QLD,BRC,DOOM,CALAWAY GAL STAKES,1050,100000,2-Y-O,F,SW,CALAWAY GAL STAKES
16-Dec-17,732,4,QLD,BRC,DOOM,GOLD EDITION PLATE,1200,100000,3-Y-O,O,SW,GOLD EDITION PLATE
16-Dec-17,359,4,QLD,BRC,DOOM,PHELAN READY STAKES,1050,100000,2-Y-O,C&G,SW,PHELAN READY STAKES
16-Dec-17,315,4,QLD,BRC,DOOM,BRIBIE HANDICAP,1050,100000,O,O,Qlty,BRIBIE HANDICAP
16-Dec-17,451,3,WA,WATC,ASCT,A.J. SCAHILL STAKES,1400,250000,3YO&Up,O,WFA,A J SCAHILL STKS
16-Dec-17,565,4,WA,WATC,ASCT,R.S. CRAWFORD STAKES,1000,100000,4YO&Up,O,SWP,R.S. CRAWFORD STKS
20-Dec-17,501,4,TAS,TRC,HOB,TASMANIAN STAKES,1600,100000,O,O,WFA,TASMANIAN STAKES
20-Dec-17,478,4,WA,WATC,ASCT,A.T.A. STAKES,2200,100000,3UP,,Hcp,A.T.A. STAKES
23-Dec-17,213,2,WA,WATC,ASCT,TED VAN HEEMST STAKES,2100,250000,3YO&Up,O,WFA,C B COX STKS
26-Dec-17,488,3,NSW,ATC,RAND,SUMMER CUP,2000,125000,3YO&Up,O,Qlty,SUMMER CUP
26-Dec-17,29,4,SA,SAJC,MORP,CHRISTMAS HANDICAP,1200,100000,O,O,Qlty,CHRISTMAS HANDICAP
26-Dec-17,198,4,VIC,MRC,CAUL,CHRISTMAS STAKES,1200,120000,O,O,Hcp,CHRISTMAS STAKES
26-Dec-17,311,4,VIC,MRC,CAUL,LORD STAKES,1700,120000,O,O,Hcp,LORD STAKES
30-Dec-17,621,4,NSW,ATC,CANT,CANTERBURY CLASSIC,1200,100000,3YO&Up,O,Qlty,CANTERBURY CLASSIC
30-Dec-17,558,3,QLD,BRC,DOOM,BJ MCLACHLAN STAKES,1200,200000,2-Y-O,O,SW,BJ MCLACHLAN STAKES
30-Dec-17,705,3,QLD,BRC,DOOM,VO ROGUE PLATE,1350,200000,3-Y-O,O,SW,VO ROGUE PLATE
30-Dec-17,142,4,QLD,BRC,DOOM,BERNBOROUGH HANDICAP,1600,250000,O,O,Qlty,BERNBOROUGH HANDICAP
30-Dec-17,681,4,QLD,BRC,DOOM,FALVELON QUALITY,1200,100000,O,O,Qlty,FALVELON QUALITY
30-Dec-17,706,4,QLD,BRC,DOOM,NUDGEE QUALITY,1200,100000,3YO&Up,F&M,Qlty,NUDGEE QUALITY
01-Jan-18,502,4,NSW,TATTERSALLS (NSW),RAND,TATTERSALLS CLUB CUP,2400,100000,3YO&Up,O,Qlty,TATTERSALLS CLUB CUP
01-Jan-18,480,3,VIC,VRC,FLEM,STANDISH HANDICAP,1200,150000,O,O,Hcp,STANDISH HANDICAP
01-Jan-18,125,4,VIC,VRC,FLEM,BAGOT HANDICAP,2800,150000,O,O,Hcp,BAGOT HANDICAP
01-Jan-18,44,2,WA,WATC,ASCT,PERTH CUP,2400,500000,3YO&Up,O,Qlty,PERTH CUP
01-Jan-18,699,3,WA,WATC,ASCT,LA TRICE CLASSIC,1800,150000,3YO&Up,F&M,SWP,LA TRICE CLASSIC
01-Jan-18,700,4,WA,WATC,ASCT,SUMMER SCORCHER,1000,100000,3YO&Up,O,Qlty,SUMMER SCORCHER
12-Jan-18,134,3,NSW,GOSFORD RC LTD,GOSF,BELLE OF THE TURF STAKES,1600,125000,3YO&Up,F&M,Qlty,BELLE OF THE TURF STAKES
12-Jan-18,284,4,NSW,GOSFORD RC LTD,GOSF,GOSFORD GOLD CUP,2100,150000,3YO&Up,O,Qlty,GOSFORD GOLD CUP
12-Jan-18,395,4,NSW,GOSFORD RC LTD,GOSF,TAKEOVER TARGET STAKES,1200,100000,3YO&Up,O,Qlty,PACESETTER STAKES
12-Jan-18,499,4,TAS,TTC,GCST,TASMANIAN GUINEAS,1600,100000,3-Y-O,O,SW,TASMANIAN GUINEAS
13-Jan-18,749,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS 2YO CLASSIC,1200,2000000,2-Y-O,O,SW,MAGIC MILLIONS 2YO CLASSIC
13-Jan-18,750,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS 3YO GUINEAS,1400,2000000,3-Y-O,O,SWP,MAGIC MILLIONS 3YO GUINEAS
13-Jan-18,770,RL,QLD,GOLD COAST TC,GCST,MAGIC MILLIONS CUP,1400,1000000,O,O,Qlty,MAGIC MILLIONS CUP
13-Jan-18,645,4,VIC,VRC,FLEM,KENSINGTON STAKES,1000,120000,O,O,Hcp,KENSINGTON STAKES
13-Jan-18,194,4,VIC,VRC,FLEM,CHESTER MANIFOLD STAKES,1400,120000,O,O,Hcp,CHESTER MANIFOLD STAKES
13-Jan-18,633,4,WA,WATC,ASCT,MISS ANDRETTI STAKES,1100,100000,3YO&Up,O,Qlty,RUABON SPRINT
20-Jan-18,175,4,NSW,ATC,RAND,CARRINGTON STAKES,1400,100000,3YO&Up,O,Qlty,CARRINGTON STAKES
26-Jan-18,109,4,NSW,ATC,RAND,AUSTRALIA DAY CUP,2400,100000,3YO&Up,O,Hcp,AUSTRALIA DAY CUP
26-Jan-18,559,2,VIC,MVRC,M V,AUSTRALIA STAKES,1200,200000,O,O,WFA,STANLEY WOOTTON STAKES
27-Jan-18,679,4,QLD,SUN COAST TC,SCST,SUNSHINE COAST CUP,1400,100000,O,O,Qlty,SUNSHINE COAST CUP
27-Jan-18,448,3,VIC,MRC,CAUL,BLUE DIAMOND PREVIEW (F),1000,150000,2-Y-O,F,SWP,BLUE DIAMOND PREVIEW FILLY
27-Jan-18,447,4,VIC,MRC,CAUL,BLUE DIAMOND PREVIEW (C&G),1000,150000,2-Y-O,C&G,SWP,BLUE DIAMOND PREVIEW C&G
27-Jan-18,130,4,VIC,MRC,CAUL,JOHN DILLON STAKES,1400,120000,O,O,Hcp,BARTON STAKES
28-Jan-18,608,4,TAS,TRC,HOB,HOBART GUINEAS,2100,100000,3-Y-O,O,SW,HOBART GUINEAS
03-Feb-18,254,2,NSW,ATC,RHIL,EXPRESSWAY STAKES,1200,200000,3YO&Up,O,WFA,EXPRESSWAY STAKES
03-Feb-18,542,3,NSW,ATC,RHIL,WIDDEN STAKES,1100,150000,2-Y-O,F,SWP,WIDDEN STAKES
03-Feb-18,162,3,NSW,ATC,RHIL,CANONBURY STAKES,1100,150000,2-Y-O,C&G,SWP,CANONBURY STAKES
03-Feb-18,584,3,VIC,MRC,CAUL,CHAIRMAN'S STAKES,1100,150000,2-Y-O,O,SWP,MRC CHAIRMAN'S STAKES
03-Feb-18,452,3,VIC,MRC,CAUL,MANFRED STAKES,1200,150000,3-Y-O,O,SWP,MANFRED STAKES
03-Feb-18,303,4,VIC,MRC,CAUL,W. J. (BILL) ADAMS STAKES,1000,120000,O,O,Hcp,W J ADAMS STAKES
03-Feb-18,122,4,WA,WATC,ASCT,SCENIC BLAST STAKES,1200,100000,3YO&Up,O,Qlty,AUSTRALIA DAY STKS
09-Feb-18,692,3,TAS,TRC,HOB,BOW MISTRESS TROPHY,1200,125000,3YO&UP,F&M,WFA,BOW MISTRESS TROPHY
09-Feb-18,498,4,TAS,TRC,HOB,TASMANIAN DERBY,2200,100000,3-Y-O,O,SW,TASMANIAN DERBY
10-Feb-18,627,2,NSW,ATC,RAND,BREEDERS' CLASSIC,1200,175000,4YO&Up,M,SWP,BREEDERS CLASSIC
10-Feb-18,251,3,NSW,ATC,RAND,ESKIMO PRINCE STAKES,1200,150000,3-Y-O,O,SWP,ESKIMO PRINCE STKS
10-Feb-18,393,1,VIC,MRC,CAUL,C.F.ORR STAKES,1400,500000,O,O,WFA,C.F. ORR STAKES
10-Feb-18,124,2,VIC,MRC,CAUL,AUTUMN STAKES,1400,200000,3-Y-O,O,SWP,AUTUMN STAKES
10-Feb-18,576,2,VIC,MRC,CAUL,RUBITON STAKES,1100,200000,O,O,SWP,RUBITON STAKES
10-Feb-18,179,2,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (F),1100,200000,2-Y-O,F,SW,BLUE DIAMOND PRELUDE FLLY
10-Feb-18,178,3,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (C&G),1100,200000,2-Y-O,C&G,SW,BLUE DIAMOND PRELUDE C&G
10-Feb-18,170,3,VIC,MRC,CAUL,CARLYON CUP,1600,150000,O,O,SWP,T S CARLYON CUP
10-Feb-18,661,3,VIC,MRC,CAUL,GEOFFREY BELMAINE STAKES,1200,150000,4YO&Up,M,SWP,GEOFFREY BELMAINE STAKES
10-Feb-18,316,3,VIC,MRC,CAUL,KEVIN HAYES STAKES,1200,150000,3-Y-O,F,SWP,BORONIA STAKES
10-Feb-18,944,RL,WA,PINJARRA RC,PINJ,MAGIC MILLIONS PERTH 2YO CLASSIC,1200,250000,2-Y-O,O,SW,MAGIC MILLIONS PERTH 2YO CLASSIC
10-Feb-18,943,RL,WA,PINJARRA RC,PINJ,MAGIC MILLIONS 3YO TROPHY,1200,150000,3-Y-O,O,SW,MAGIC MILLIONS 3YO TROPHY
11-Feb-18,40,3,TAS,TRC,HOB,HOBART CUP,2400,200000,O,O,Hcp,HOBART CUP
11-Feb-18,497,4,TAS,TRC,HOB,ELWICK 2YO STAKES,1100,100000,2-Y-O,O,SW,ELWICK STAKES
11-Feb-18,487,4,TAS,TRC,HOB,STRUTT STAKES,2100,100000,3-Y-O,F,SW,STRUTT STAKES
11-Feb-18,247,4,TAS,TRC,HOB,THOMAS LYONS STAKES,1400,100000,O,O,WFA,THOMAS LYONS STAKES
16-Feb-18,742,4,VIC,MVRC,M V,MV NIGHT CUP,2500,150000,O,O,Hcp,MV NIGHT CUP
17-Feb-18,112,2,NSW,ATC,RAND,APOLLO STAKES,1400,250000,3YO&Up,O,WFA,APOLLO STAKES
17-Feb-18,330,2,NSW,ATC,RAND,LIGHT FINGERS STAKES,1200,175000,3-Y-O,F,SW,LIGHT FINGERS STAKES
17-Feb-18,268,3,NSW,ATC,RAND,SOUTHERN CROSS STAKES,1200,150000,3YO&Up,O,Qlty,FREDERICK CLISSOLD STAKES
17-Feb-18,629,3,NSW,ATC,RAND,TRISCAY STAKES,1200,150000,4YO&Up,M,Qlty,TRISCAY STAKES
17-Feb-18,962,4,NSW,ATC,RAND,LONHRO PLATE,1100,125000,2-Y-O,O,SWP,LONHRO PLATE
17-Feb-18,942,RL,NSW,ATC,RAND,INGLIS CLASSIC,1200,250000,2-Y-O,O,SW,INGLIS CLASSIC
17-Feb-18,31,4,SA,SAJC,MORP,BIRTHDAY CUP,2000,100000,O,O,Qlty,BIRTHDAY CUP
17-Feb-18,332,1,VIC,VRC,FLEM,LIGHTNING STAKES,1000,750000,O,O,WFA,VRC LIGHTNING STAKES
17-Feb-18,226,3,VIC,VRC,FLEM,CS HAYES STAKES,1200,150000,3-Y-O,C&G,SWP,THE DEBONAIR
17-Feb-18,524,3,VIC,VRC,FLEM,THE VANITY,1200,150000,3-Y-O,F,SWP,THE VANITY
17-Feb-18,496,4,VIC,VRC,FLEM,TALINDERT STAKES,1100,120000,2-Y-O,O,SWP,TALINDERT STAKES
23-Feb-18,731,3,VIC,MVRC,M V,TYPHOON TRACY STAKES,1200,150000,3-Y-O,F,SWP,TYPHOON TRACY STAKES
24-Feb-18,310,2,NSW,ATC,RHIL,HOBARTVILLE STAKES,1400,400000,3-Y-O,O,SW,HOBARTVILLE STAKES
24-Feb-18,25,2,NSW,ATC,RHIL,SILVER SLIPPER STAKES,1100,250000,2-Y-O,O,SW,SILVER SLIPPER STAKES
24-Feb-18,647,2,NSW,ATC,RHIL,MILLIE FOX STAKES,1300,175000,3YO&Up,F&M,SWP,MILLIE FOX STAKES
24-Feb-18,397,4,NSW,ATC,RHIL,PARRAMATTA CUP,1900,125000,3YO&Up,O,Qlty,PARRAMATTA CUP
24-Feb-18,21,1,VIC,MRC,CAUL,BLUE DIAMOND STAKES,1200,1500000,2-Y-O,O,SW,BLUE DIAMOND STAKES
24-Feb-18,17,1,VIC,MRC,CAUL,FUTURITY STAKES,1400,500000,O,O,WFA,FUTURITY STAKES
24-Feb-18,387,1,VIC,MRC,CAUL,OAKLEIGH PLATE,1100,500000,O,O,Hcp,OAKLEIGH PLATE
24-Feb-18,474,2,VIC,MRC,CAUL,PETER YOUNG STAKES,1800,200000,O,O,WFA,ST GEORGE STAKES
24-Feb-18,180,2,VIC,MRC,CAUL,CAULFIELD AUTUMN CLASSIC,1800,200000,3-Y-O,O,SW,CAULFIELD AUTUMN CLASSIC
24-Feb-18,518,2,VIC,MRC,CAUL,ANGUS ARMANASCO STAKES,1400,200000,3-Y-O,F,SW,ANGUS ARMANASCO STAKES
24-Feb-18,562,3,VIC,MRC,CAUL,MANNERISM STAKES,1400,150000,4YO&Up,M,SWP,MANNERISM STAKES
24-Feb-18,563,3,VIC,MRC,CAUL,ZEDITAVE STAKES,1200,150000,3-Y-O,O,SWP,ZEDITAVE STAKES
24-Feb-18,665,4,VIC,MRC,CAUL,MORNINGTON CUP PRELUDE,2000,120000,O,O,Qlty,MORNINGTON CUP PRELUDE
24-Feb-18,596,4,WA,WATC,ASCT,DETONATOR STAKES,1800,100000,3YO&Up,O,SWP,DETONATOR HCP
25-Feb-18,709,3,TAS,TTC,LAUN,VAMOS STAKES,1400,125000,3YO&Up,F&M,WFA,VAMOS STAKES
25-Feb-18,500,4,TAS,TTC,LAUN,TASMANIAN OAKS,2100,100000,3-Y-O,F,SW,TASMANIAN OAKS
25-Feb-18,701,4,WA,PINJARRA RC,PINJ,PINJARRA CLASSIC,1300,120000,3YO&Up,O,Qlty,PINJARRA STKS
28-Feb-18,41,3,TAS,TTC,LAUN,LAUNCESTON CUP,2400,200000,O,O,Hcp,LAUNCESTON CUP
28-Feb-18,374,4,TAS,TTC,LAUN,MOWBRAY STAKES,1600,100000,O,O,WFA,MOWBRAY STAKES
28-Feb-18,282,4,TAS,TTC,LAUN,GOLD SOVEREIGN STAKES,1200,100000,2-Y-O,O,SW,GOLD SOVEREIGN STAKES
03-Mar-18,493,1,NSW,ATC,WFM,SURROUND STAKES,1400,TBD,3-Y-O,F,SW,SURROUND STAKES
03-Mar-18,195,1,NSW,ATC,WFM,CHIPPING NORTON STAKES,1600,600000,3YO&Up,O,WFA,CHIPPING NORTON STAKES
03-Mar-18,468,2,NSW,ATC,WFM,SKYLINE STAKES,1200,175000,2-Y-O,C&G,SW,SKYLINE STAKES
03-Mar-18,494,2,NSW,ATC,WFM,SWEET EMBRACE STAKES,1200,175000,2-Y-O,F,SW,SWEET EMBRACE STAKES
03-Mar-18,628,2,NSW,ATC,WFM,GUY WALTER STAKES,1400,175000,4YO&Up,M,SWP,WIGGLE STAKES
03-Mar-18,336,3,NSW,ATC,WFM,LIVERPOOL CITY CUP,1300,150000,3YO&Up,O,Qlty,LIVERPOOL CITY CUP
03-Mar-18,682,4,QLD,BRC,DOOM,MEMBERS' CUP,1600,100000,O,O,Qlty,MEMBERS' CUP
03-Mar-18,541,3,SA,SAJC,MORP,BOAG'S LORD REIMS STAKES,2600,120000,O,O,SWP,LORD REIMS STAKES
03-Mar-18,199,4,SA,SAJC,MORP,CINDERELLA STAKES,1050,100000,2-Y-O,F,SW,CINDERELLA STAKES
03-Mar-18,123,1,VIC,VRC,FLEM,AUSTRALIAN GUINEAS,1600,1000000,3-Y-O,O,SW,AUSTRALIAN GUINEAS
03-Mar-18,265,3,VIC,VRC,FLEM,FRANCES TRESSADY STAKES,1400,150000,3YO&Up,F&M,SWP,FRANCES TRESSADY STAKES
03-Mar-18,357,3,VIC,VRC,FLEM,SHAFTESBURY AVENUE HCP,1400,150000,O,O,Hcp,SHAFTESBURY AVENUE HCP
03-Mar-18,730,4,VIC,VRC,FLEM,ROY HIGGINS QUALITY,2600,120000,3-Y-O,O,Qlty,ROY HIGGINS QUALITY
03-Mar-18,154,4,VIC,VRC,FLEM,BOB HOYSTED STAKES,1000,120000,4YO&Up,O,Hcp,BOB HOYSTED STAKES
03-Mar-18,223,4,VIC,VRC,FLEM,FESTIVAL OF RACING STAKES,1000,120000,2-Y-O,O,SWP,Flem Festival of Racing ST.
03-Mar-18,185,4,WA,WATC,ASCT,CHALLENGE STAKES,1500,100000,3-Y-O,O,SWP,WATC CHALLENGE STKS
10-Mar-18,164,1,NSW,ATC,RAND,RANDWICK GUINEAS,1600,1000000,3-Y-O,O,SW,RANDWICK GUINEAS
10-Mar-18,165,1,NSW,ATC,RAND,CANTERBURY STAKES,1300,500000,3YO&Up,O,WFA,CANTERBURY STAKES
10-Mar-18,186,2,NSW,ATC,RAND,CHALLENGE STAKES,1000,500000,3YO&Up,O,WFA,AJC CHALLENGE STAKES
10-Mar-18,428,2,NSW,ATC,RAND,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL
10-Mar-18,511,2,NSW,ATC,RAND,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL
10-Mar-18,674,3,NSW,ATC,RAND,ASPIRATION QUALITY,1600,150000,3YO&Up,F&M,Qlty,ASPIRATION QUALITY
10-Mar-18,675,3,NSW,ATC,RAND,WENONA GIRL HANDICAP,1200,150000,4YO&Up,M,Qlty,WENONA GIRL HANDICAP
10-Mar-18,725,4,NSW,ATC,RAND,FIREBALL STAKES,1100,125000,3-Y-O,O,SWP,FIREBALL STAKES
10-Mar-18,163,4,NSW,ATC,RAND,RANDWICK CITY STAKES,2000,125000,3YO&Up,O,Qlty,RANDWICK CITY STAKES
10-Mar-18,18,1,VIC,VRC,FLEM,AUSTRALIAN CUP,2000,1500000,O,O,WFA,AUSTRALIAN CUP
10-Mar-18,12,1,VIC,VRC,FLEM,LEXUS NEWMARKET HANDICAP,1200,1250000,O,O,Hcp,VRC NEWMARKET HANDICAP
10-Mar-18,322,2,VIC,VRC,FLEM,A.V KEWNEY STAKES,1400,200000,3-Y-O,F,SW,A.V KEWNEY STAKES
10-Mar-18,9,2,VIC,VRC,FLEM,VRC SIRES' PRODUCE STAKES,1400,200000,2-Y-O,O,SW,VRC SIRES' PRODUCE STAKES
10-Mar-18,606,3,VIC,VRC,FLEM,MATRON STAKES,1600,150000,3YO&Up,F&M,SWP,MATRON STAKES
10-Mar-18,366,4,VIC,VRC,FLEM,MOOMBA PLATE,1100,120000,3-Y-O,O,Hcp,MOOMBA PLATE
10-Mar-18,220,4,WA,WATC,ASCT,CYRIL FLOWER STAKES,1200,100000,3YO&Up,O,Qlty,CYRIL FLOWER STKS
10-Mar-18,635,4,WA,WATC,ASCT,LEX PIPER,1600,100000,3-Y-O,C&G,SWP,TJ SMITH TROPHY
11-Mar-18,146,3,NSW,CANBERRA RC,CANB,BLACK OPAL STAKES,1200,275000,2-Y-O,O,SWP,BLACK OPAL STAKES
11-Mar-18,161,4,NSW,CANBERRA RC,CANB,CANBERRA CUP,2000,200000,O,O,Qlty,CANBERRA CUP
11-Mar-18,437,4,NSW,CANBERRA RC,CANB,NATIONAL SPRINT,1400,120000,O,O,Qlty,NATIONAL SPRINT
11-Mar-18,735,4,NSW,CANBERRA RC,CANB,CANBERRA GUINEAS,1400,120000,3-Y-O,O,SWP,CANBERRA GUINEAS
11-Mar-18,967,4,WA,BUNBURY RC,BUNB,PRINCE OF WALES CUP,2000,100000,O,O,Qlty,BUNBURY AHA CUP
12-Mar-18,28,2,SA,SAJC,MORP,ADELAIDE CUP,3200,400000,O,O,Hcp,ADELAIDE CUP
12-Mar-18,503,4,SA,SAJC,MORP,C S HAYES STAKES,1600,100000,O,O,Qlty,COLIN HAYES MEMORIAL CUP
12-Mar-18,574,4,SA,SAJC,MORP,MATRICE STAKES,1200,100000,O,O,SWP,MATRICE STAKES
16-Mar-18,668,3,NSW,ILLAWARRA TC,KEMB,KEITH F NOLAN CLASSIC,1600,200000,3-Y-O,F,SWP,KEITH F NOLAN CLASSIC
16-Mar-18,102,2,VIC,MVRC,M V,ALISTER CLARK STAKES,2040,200000,3-Y-O,O,SW,ALISTER CLARK STAKES
16-Mar-18,740,4,VIC,MVRC,M V,ABELL STAKES,1200,120000,O,O,Hcp,MOONEE VALLEY QUALITY
17-Mar-18,391,1,NSW,ATC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES
17-Mar-18,401,2,NSW,ATC,RHIL,PHAR LAP STAKES,1500,175000,3-Y-O,O,SW,PHAR LAP STAKES
17-Mar-18,233,2,NSW,ATC,RHIL,AJAX STAKES,1500,175000,3YO&Up,O,Qlty,AJAX STAKES
17-Mar-18,598,3,NSW,ATC,RHIL,SKY HIGH STAKES,2000,350000,3YO&Up,O,SWP,SKY HIGH STAKES
17-Mar-18,342,3,NSW,ATC,RHIL,MAGIC NIGHT STAKES,1200,175000,2-Y-O,F,SW,MAGIC NIGHT STAKES
17-Mar-18,396,3,NSW,ATC,RHIL,PAGO PAGO STAKES,1200,175000,2-Y-O,C&G,SW,PAGO PAGO STAKES
17-Mar-18,603,3,NSW,ATC,RHIL,MAURICE McCARTEN STAKES,1100,150000,3YO&Up,O,Qlty,MAURICE McCARTEN STAKES
17-Mar-18,640,4,QLD,GOLD COAST TC,GCST,GOLDMARKET HANDICAP,1300,100000,O,O,Qlty,GOLDMARKET HANDICAP
17-Mar-18,147,2,VIC,VRC,FLEM,BLAMEY STAKES,1600,200000,3YO&Up,O,SWP,BLAMEY STAKES
17-Mar-18,148,3,VIC,VRC,FLEM,THOROUGHBRED BREEDERS ST,1200,150000,2-Y-O,F,SWP,THOROUGHBRED BREEDERS ST.
17-Mar-18,329,4,VIC,VRC,FLEM,VRC MARCH STAKES,1400,120000,O,O,Hcp,VRC MARCH STAKES
17-Mar-18,492,4,WA,WATC,ASCT,SUPREMACY STAKES,1000,100000,2-Y-O,O,SWP,SUPREMACY STKS
17-Mar-18,724,4,WA,WATC,ASCT,ASCOT 1000 GUINEAS,1800,100000,3-Y-O,F,SWP,WATC ASCOT 1000 GUINEAS
21-Mar-18,157,4,WA,BUNBURY RC,BUNB,BUNBURY STAKES,1400,120000,3YO&Up,O,Qlty,BUNBURY STKS
21-Mar-18,734,4,WA,BUNBURY RC,BUNB,WESTERN AUSTRALIAN BREEDERS' CLASSIC,1400,100000,3-Y-O,O,SWP,SOUTH WEST BREEDERS' CLASSIC
22-Mar-18,169,3,NSW,NEWCASTLE JC,NCLE,NEWCASTLE NEWMARKET HCP,1400,125000,O,O,Qlty,NEWCASTLE NEWMARKET HCP
23-Mar-18,544,1,VIC,MVRC,M V,WILLIAM REID STAKES,1200,500000,O,O,WFA,WILLIAM REID STAKES
23-Mar-18,232,2,VIC,MVRC,M V,SUNLINE STAKES,1600,200000,3YO&Up,F&M,WFA,DIAMOND JUBILEE STAKES
23-Mar-18,263,4,VIC,MVRC,M V,ALEXANDRA STAKES,1600,120000,3-Y-O,F,SWP,ALEXANDRA STAKES
