MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name,WINNER,SECOND,THIRD
13/03/2010,494,3,NSW,AJC,RAND,SWEET EMBRACE STAKES,1200,125000,2-Y-O,F,SW,SWEET EMBRACE STAKES,CRYSTAL LILY,AMBER WALTZ,ZUTARA
13/03/2010,154,4,VIC,VRC,FLEM,BOB HOYSTED HANDICAP,1000,125000,4YO&Up,O,Hcp,BOB HOYSTED STAKES,DEVIL MAY CARE,SOLCHOW,MRS WATTERS
13/03/2010,251,4,NSW,AJC,RAND,ESKIMO PRINCE STAKES,1200,100000,3-Y-O,O,Qlty,ESKIMO PRINCE STKS,THE MIKADO,ZINGALING,HUS DER HEFTEN
13/03/2010,674,4,NSW,AJC,RAND,ASPIRATION QUALITY,1600,100000,3YO&Up,F&M,Qlty,ASPIRATION QUALITY,SACRED CHOICE,PAGAN PRINCESS,JESSICABEEL
13/03/2010,675,4,NSW,AJC,RAND,WENONA GIRL HANDICAP,1200,100000,4YO&Up,M,Qlty,WENONA GIRL HANDICAP,BEADED,ALVERTA,ILLUMINATES
13/03/2010,223,4,VIC,VRC,FLEM,FESTIVAL OF RACING STAKES,1000,100000,2-Y-O,O,Hcp,Flem Festival of Racing ST.,MASTER HARRY,CURTANA,NOETIC
13/03/2010,635,4,WA,WATC,ASCT,T.J. SMITH TROPHY,1600,75000,3-Y-O,O,Qlty,TJ SMITH TROPHY,YABIGORSE,MORANT,RANGER
17/03/2010,169,3,NSW,NEWCASTLE JC,NCLE,NEWCASTLE NEWMARKET HCP,1400,125000,O,O,Hcp,NEWCASTLE NEWMARKET HCP,WALKING OR DANCING,BRILLIANT LIGHT,EMPEROR BONAPARTE
20/03/2010,391,1,NSW,STC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES,ALVERTA,GOLD WATER,PALACIO DE CRISTAL
20/03/2010,423,1,NSW,STC,RHIL,RANVET STAKES,2000,400000,3YO&Up,O,WFA,RAWSON STAKES,THESEO,RANGIRANGDOO,SPEED GIFTED
20/03/2010,121,1,SA,SAJC,MORP,SCHWEPPES OAKS,2000,300000,3-Y-O,F,SW,AUSTRALASIAN OAKS,SMALL MINDS,NO EVIDENCE NEEDED,IPIOGA
20/03/2010,495,1,SA,SAJC,MORP,ROBERT SANGSTER STAKES,1200,300000,O,F&M,WFA,Swettenham Stud,ROSTOVA,VELOCITEA,SISTER MADLY
20/03/2010,428,2,NSW,STC,RHIL,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL,MILITARY ROSE,OBSEQUIOUS,SOLAR CHARGED
20/03/2010,511,2,NSW,STC,RHIL,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL,MASQUERADER,DECISION TIME,CARVED IN STONE
20/03/2010,165,2,NSW,STC,RHIL,CANTERBURY STAKES,1300,150000,3YO&Up,O,WFA,CANTERBURY STAKES,HOT DANISH,BLACK PIRANHA,MR BARITONE
20/03/2010,401,2,NSW,STC,RHIL,PHAR LAP STAKES,1500,150000,3-Y-O,O,SW,PHAR LAP STAKES,TICKETS,AL DHAFRA,DESCARADO
20/03/2010,312,3,WA,WATC,ASCT,HYPERION STAKES,1400,150000,3YO&Up,O,WFA,HYPERION STKS,MARASCO,TARZI,SPITFIRE ACE
20/03/2010,379,3,SA,SAJC,MORP,THE JANSZ,1200,100000,2-Y-O,O,SWP,NATIONAL STAKES,TOORAK TOFF,STIRLING GROVE,BEDHRAH
20/03/2010,598,4,NSW,STC,RHIL,SKY HIGH STAKES,1900,100000,3YO&Up,O,Qlty,SKY HIGH STAKES,BELLAGIO WYNN,HADAAF,COUSIN WAL
20/03/2010,603,4,NSW,STC,RHIL,MAURICE McCARTEN STAKES,1100,100000,3YO&Up,O,Qlty,MAURICE McCARTEN STAKES,WELKOM GOLD,NIGHTOFTHEGENERAL,RAREFIED
20/03/2010,697,4,VIC,MRC,CAUL,ANNIVERSARY VASE,1400,100000,O,O,Hcp,ANNIVERSARY VASE,DELAYED REACTION,BERRINGAMA,ELECTROMOTIVE
20/03/2010,682,4,QLD,TATTS RC QLD,E FM,MEMBER'S CUP,1600,75000,O,O,Hcp,MEMBER'S CUP,SOILED,COCKTAIL SUPREME,STEEL LIPS
20/03/2010,122,4,WA,WATC,ASCT,AUSTRALIA DAY STAKES,1100,75000,3YO&Up,O,Qlty,AUSTRALIA DAY STKS,LONDON,ESCADAIRE,SHOCK VALUE
20/03/2010,420,4,WA,WATC,ASCT,RACONTEUR STAKES,1500,75000,3-Y-O,O,Qlty,RACONTEUR STKS,CHERI CHEVAL,BAD FUNK STRIPE,REDHAGE
20/03/2010,492,4,WA,WATC,ASCT,SUPREMACY STAKES,1100,75000,2-Y-O,C&G,SWP,SUPREMACY STKS,MISS CONDITION,MOTION PICTURES,CELEBRATION GIRL
20/03/2010,724,4,WA,WATC,ASCT,WATC ASCOT 1000 GUINEAS,1800,75000,3-Y-O,F,SWP,WATC ASCOT 1000 GUINEAS,FOR YOUR EYES ONLY,ONE COOL QUEEN,SIGNIFICANT
21/03/2010,668,3,NSW,ILLAWARRA TC,K GR,KEITH F NOLAN CLASSIC,1600,150000,3-Y-O,F,SWP,KEITH F NOLAN CLASSIC,SLAPSTICK,MIRRASALO,SPINNAWITCH
27/03/2010,15,1,NSW,STC,RHIL,ROSEHILL GUINEAS,2000,500000,3-Y-O,O,SW,ROSEHILL GUINEAS,ZABRASIVE,ROCK CLASSIC,RUN FOR NAARA
27/03/2010,233,2,NSW,STC,RHIL,AJAX STAKES,1500,150000,3YO&Up,O,Qlty,AJAX STAKES,BRILLIANT LIGHT,CENTENNIAL PARK,MENTALITY
27/03/2010,342,2,NSW,STC,RHIL,MAGIC NIGHT STAKES,1200,150000,2-Y-O,F,SW,MAGIC NIGHT STAKES,WILLOWCREEK,MORE STRAWBERRIES,CELTS
27/03/2010,396,2,NSW,STC,RHIL,PAGO PAGO STAKES,1200,150000,2-Y-O,C&G,SW,PAGO PAGO STAKES,BRIGHT EXPECTATIONS,BLACKBALL,HINCHINBROOK
27/03/2010,143,3,NSW,STC,RHIL,BIRTHDAY CARD STAKES,1200,125000,3YO&Up,F&M,Qlty,BIRTHDAY CARD STKS,PATRONYME,BEADED,MELITO
27/03/2010,344,4,NSW,STC,RHIL,N E MANION QUALITY CUP,2400,100000,O,O,Qlty,N E MANION CUP,PRECEDENCE,INKSTER,THE EMBASSY
27/03/2010,660,4,NSW,STC,RHIL,EPONA STAKES,1900,100000,3YO&Up,F&M,Qlty,EPONA STAKES,MESSENGER,PAGAN PRINCESS,JESSICABEEL
27/03/2010,149,4,WA,WATC,ASCT,J.C. ROBERTS STAKES,1800,75000,3-Y-O,O,SWP,J.C. ROBERTS STKS,BRIDGESTONE,GOD HAS SPOKEN,FOR YOUR EYES ONLY
27/03/2010,250,4,SA,SAJC,MORP,MANIHI CLASSIC,1200,70000,O,O,Qlty,MANIHI CLASSIC,FLORAMOUR,IMPRESSIVE EAGLE,HIDDEN ENERGY
27/03/2010,327,4,SA,SAJC,MORP,LAELIA STAKES,1600,70000,3-Y-O,F,SWP,LAELIA STAKES,I'M DISCREET,LEGISTLATURE,ROSE DARMORE
27/03/2010,404,4,SA,SAJC,MORP,PORT ADELAIDE GUINEAS,1800,70000,3-Y-O,O,SW,PORT ADELAIDE GUINEAS,RED COLOSSUS,SAFETY IN NUMBERS,STORM BREWING
27/03/2010,503,4,SA,SAJC,MORP,C S HAYES STAKES,1600,70000,O,O,Qlty,COLIN HAYES MEMORIAL CUP,SOUND OF NATURE,ENCHANTING WATERS,PUERTO BANUS
3/04/2010,7,1,NSW,STC,RHIL,GOLDEN SLIPPER STAKES,1200,3500000,2-Y-O,O,SW,GOLDEN SLIPPER STAKES,CRYSTAL LILY,DECISION TIME,MORE STRAWBERRIES
3/04/2010,3,1,NSW,STC,RHIL,THE BMW,2400,2250000,3YO&Up,O,WFA,H E TANCRED STAKES,LITTORIO,ZAVITE,NO WINE NO SONG
3/04/2010,277,1,NSW,STC,RHIL,GEORGE RYDER STAKES,1500,400000,3YO&Up,O,WFA,GEORGE RYDER STAKES,DANLEIGH,DAO DAO,KING MUFHASA
3/04/2010,415,1,NSW,STC,RHIL,QUEEN OF THE TURF STAKES,1500,400000,3YO&Up,F&M,WFA,QUEEN OF THE TURF STAKES,TYPHOON TRACY,ILLUMINATES,MONTANA FLYER
3/04/2010,484,1,NSW,STC,RHIL,ARROWFIELD STAKES,2000,400000,3-Y-O,F,SW,STORM QUEEN STAKES,FAINT PERFUME,VALDEMORO,ABSOLUTE FAITH
3/04/2010,174,2,NSW,STC,RHIL,TULLOCH STAKES,2000,150000,3-Y-O,C&G,SW,TULLOCH STAKES,COUNT ENCOSTA,DESCARADO,MALUCKYDAY
3/04/2010,481,3,NSW,STC,RHIL,STAR KINGDOM STAKES,1100,125000,3YO&Up,O,Qlty,STAR KINGDOM STKS,SWIFT ALLIANCE,WELKOM GOLD,TYPHOON ZED
3/04/2010,240,3,VIC,MRC,CAUL,EASTER CUP,2000,125000,O,O,Hcp,VATC EASTER CUP,FANJURA,LIGHT VISION,HISSING SID
3/04/2010,526,3,VIC,MRC,CAUL,VICTORIA HANDICAP,1400,125000,O,O,Hcp,VICTORIA HANDICAP,ORBIT EXPRESS,AMBERINO,DELAYEDREACTION
3/04/2010,486,3,WA,WATC,ASCT,STRICKLAND STAKES,1800,125000,3YO&Up,O,WFA,STRICKLAND STKS,MARASCO,TARZI,DOYOUDARE
3/04/2010,126,4,NSW,STC,RHIL,T L BAILLIEU HCP,1400,125000,2-Y-O,O,Hcp,T L BAILLIEU HCP,SKILLED,FASHION,KUDAKULARI
3/04/2010,224,4,NSW,STC,RHIL,DARBY MUNRO STAKES,1200,100000,3-Y-O,O,SW,DARBY MUNRO STKS,NEESON,KANZAN,RAREFIED
3/04/2010,633,4,WA,WATC,ASCT,RUABON SPRINT,1200,100000,3YO&Up,O,Qlty,RUABON SPRINT,ESCADAIRE,REVOLUTION,SHOCK VALUE
3/04/2010,315,4,QLD,BRC,DOOM,BRIBIE HANDICAP,1200,75000,O,O,Hcp,BRIBIE HANDICAP,POOR JUDGE,LEAPFROG,DALZAR
3/04/2010,280,4,WA,WATC,ASCT,GIMCRACK STKS,1100,75000,2-Y-O,F,SWP,WATC GIMCRACK STKS,MISS CONDITION,ABSOLUTE PLEASURE,MOTION PICTURES
3/04/2010,456,4,WA,WATC,ASCT,PERTH STKS,1100,75000,2-Y-O,C&G,SWP,PERTH STKS,RIOSAND,BIG JOSH,THE PUPSTER
3/04/2010,667,4,WA,WATC,ASCT,NATASHA STAKES,2200,75000,3-Y-O,F,SWP,NATASHA STKS,IMPRESSIVE JEUNEY,TROPICAL FURY,SIGNIFICANT
3/04/2010,470,4,SA,OAKBANK RC,OAKB,OAKBANK STAKES,1100,70000,O,O,Qty,HILLS RAILWAY STAKES,VERY DISCREET,ALLSTAR,IDALOU
5/04/2010,572,4,NSW,STC,CANT,NEVILLE SELLWOOD STAKES,2000,100000,3YO&Up,O,Qlty,NEVILLE SELLWOOD STAKES,HERCULIAN PRINCE,TOBIQUE,ALBERTINELLI
10/04/2010,5,1,NSW,AJC,RAND,AJC AUSTRALIAN DERBY,2400,1300000,3-Y-O,O,SW,AJC AUSTRALIAN DERBY,SHOOT OUT,DESCARADO,MONACO CONSUL
10/04/2010,646,1,NSW,AJC,RAND,T J SMITH STAKES,1200,500000,O,O,WFA,T J SMITH STAKES,MELITO,HOT DANISH,MIC MAC
10/04/2010,10,1,NSW,AJC,RAND,AJC SIRES PRODUCE STAKES,1400,300000,2-Y-O,O,SW,AJC SIRES PRODUCE STAKES,YOSEI,SKILLED,HINCHINBROOK
10/04/2010,182,2,NSW,AJC,RAND,CHAIRMAN'S HANDICAP,2600,150000,O,O,Hcp,AJC CHAIRMANS HANDICAP,JESSICABEEL,NO WINE NO SONG,HARRIS TWEED
10/04/2010,101,3,NSW,AJC,RAND,ADRIAN KNOX QLTY STAKES,2000,125000,3-Y-O,F,Qlty,ADRIAN KNOX STAKES,SPEEDY NATALIE,STATUS QUO,SPINNAWITCH
10/04/2010,443,3,SA,SAJC,MORP,SA FILLIES CLASSIC,2400,100000,3-Y-O,F,SW,SA OAKS,DANAUPAIR STARLET,GALLANT LADY,IPIOGA
10/04/2010,466,3,SA,SAJC,MORP,SIRES PRODUCE STAKES,1400,100000,2-Y-O,O,SW,SAJC SIRES' PRODUCE STAKES,STIRLING GROVE,THE RUFFIAN,SAFE
10/04/2010,167,4,NSW,AJC,RAND,CARBINE CLUB STAKES,1600,125000,3-Y-O,O,SWP,AJC CARBINE CLUB STAKES,AL DHAFRA,EUPHEMISM,SHAMARDASHING
10/04/2010,107,4,NSW,AJC,RAND,P J BELL HANDICAP,1200,125000,3-Y-O,F,SWP,P J BELL HANDICAP,ZINGALING,FLYING SUCCESS,HAPPY HIPPY
10/04/2010,439,4,NSW,STC,RAND,DONCASTER PRELUDE,1600,125000,3YO&Up,O,Qlty,ROYAL PARMA STAKES,BRILLIANT LIGHT,GOLD WATER,SNAPY HALO
10/04/2010,683,4,QLD,BRC,DOOM,BRIGHT SHADOW QUALITY,1200,100000,3YO&Up,F&M,Hcp,BRIGHT SHADOW QUALITY,DUAL CHAMBER,ACQUIRED,TRACY'S CHOICE
10/04/2010,352,4,WA,WATC,ASCT,MELVISTA STAKES,2200,75000,3-Y-O,C&G,SW,MELVISTA STKS,BROTHER MAK,ZENTRATE,FOUR FLOORS
10/04/2010,430,4,SA,SAJC,MORP,CITY OF ADELAIDE HANDICAP,1550,70000,O,O,Qlty,CITY OF ADELAIDE HCP,FAST TALKER,FURLINE,CUSTARD
15/04/2010,538,4,QLD,TOO TC,TWBA,WEETWOOD HANDICAP,1300,150000,O,O,Hcp,WEETWOOD HANDICAP,POOR JUDGE,DRENALIN,SOMMERSEA DRIVE
15/04/2010,513,4,QLD,TOO TC,TWBA,BRIGHT SHADOW QUALITY,2050,100000,O,O,Hcp,TOOWOOMBA CUP,YIELD CURVE,ROYAL HOPE,JUNKA TIKI
17/04/2010,13,1,NSW,AJC,RAND,DONCASTER HANDICAP,1600,1500000,3YO&Up,O,Hcp,DONCASTER HANDICAP,RANGIRANGDOO,ROAD TO ROCK,BRILLIANT LIGHT
17/04/2010,20,1,NSW,AJC,RAND,AJC OAKS,2400,350000,3-Y-O,F,SW,AJC AUSTRALIAN OAKS,ONCE WERE WILD,FAINT PERFUME,RUN FOR NAARA
17/04/2010,272,1,NSW,AJC,RAND,THE GALAXY,1100,350000,O,O,Hcp,THE GALAXY,ORTENSIA,SHELLSCRAPE,SWIFT ALLIANCE
17/04/2010,320,2,WA,WATC,ASCT,KARRAKATTA PLATE,1200,500000,2-Y-O,O,SW,KARRAKATTA PLATE,MOTION PICTURES,MISS GAI FLYER,ABSOLUTE PLEASURE
17/04/2010,650,2,NSW,AJC,RAND,SAPPHIRE STAKES,1200,150000,3YO&Up,F&M,SWP,SAPPHIRE STAKES,RENAISSANCE,BEADED,JERSEY LILY
17/04/2010,414,2,SA,SAJC,MORP,QUEEN OF THE SOUTH STAKES,1600,150000,3YO&Up,F&M,SWP,QUEEN OF THE SOUTH STAKES,RETURNTOSENDER,MARCHELLE BELLE,AMBERINO
17/04/2010,529,3,WA,WATC,ASCT,W.A. OAKS,2400,250000,3-Y-O,F,SW,WA OAKS,IMPRESSIVE JEUNEY,BROCCOLETTA,TROPICAL FURY
17/04/2010,659,3,NSW,AJC,RAND,SOUTH PACIFIC CLASSIC,1400,125000,3-Y-O,O,Qlty,SOUTH PACIFIC CLASSIC,STAR OF OCTAGONAL,NEESON,ALL LEGAL
17/04/2010,350,3,SA,SAJC,MORP,DC MCKAY STAKES,1100,100000,O,O,Qlty,D C MCKAY STAKES,CATAPULTED,SOLCHOW,AUGUSTA PROUD
17/04/2010,707,4,QLD,BRC,DOOM,QUEENSLAND DAY STAKES,1350,125000,3-Y-O,O,SW,QUEENSLAND DAY STAKES,TIERQUALO,LISTEN SON,PURETTAN
17/04/2010,321,4,NSW,AJC,RAND,KEITH MACKAY HANDICAP,1200,100000,2-Y-O,F,Qlty,KEITH MACKAY HANDICAP,GOLDEN MILLENIUM,BOTO VERMELHO,PARABLES
17/04/2010,259,4,NSW,AJC,RAND,FERNHILL HANDICAP,1600,100000,2-Y-O,O,Hcp,FERNHILL HANDICAP,KUDAKULARI,HOWDIDDYDOIT,IRON LACE
17/04/2010,643,4,NSW,AJC,RAND,JAPAN RACING ASSOC PLATE,2000,100000,O,O,Qlty,JAPAN RACING ASSCTIAN PLT,HERCULIAN PRINCE,ABOVE AVERAGE,BOOMING
17/04/2010,566,4,WA,WATC,ASCT,GRANDSTAND CUP,1400,75000,2YO&Up,O,Qlty,GRANDSTAND CUP,MEGATIC,NOBLE STEED,LATE NIGHT FLIGHT
17/04/2010,999,4,SA,SAJC,MORP,JAPAN TROPHY,2500,70000,O,O,Hcp,JAPAN TROPHY,NAUGHTY BOY,ATLANTIC AIR,TRADESMANS CHOICE
17/04/2010,184,4,SA,SAJC,MORP,CHAIRMAN'S STAKES,2014,70000,3-Y-O,O,SW,SAJC CHAIRMAN'S STAKES,RED COLOSSUS,TOKEN OF HONOUR,KIDNAPPED
22/04/2010,285,4,NSW,GOSFORD RC,GOSF,GOSFORD GUINEAS,1200,125000,3-Y-O,O,SWP,GOSFORD GUINEAS,LATIN NEWS,FLOWERCHILD,ROTHESAY
24/04/2010,45,1,WA,WATC,ASCT,W.A.T.C. DERBY,2400,500000,3-Y-O,O,SW,W.A.T.C. DERBY,CHARTREUX,BRIDGESTONE,BROTHER MAK
24/04/2010,8,1,NSW,AJC,RAND,SYDNEY CUP,3200,400000,O,O,Hcp,SYDNEY CUP,JESSICABEEL,DIVINE REBEL,HARRIS TWEED
24/04/2010,412,1,NSW,AJC,RAND,QUEEN ELIZABETH STAKES,2000,350000,O,O,WFA,AJC QUEEN ELIZABETH STKS,ROAD TO ROCK,TRIPLE HONOUR,MONACO CONSUL
24/04/2010,24,1,NSW,AJC,RAND,CHAMPAGNE STAKES,1600,300000,2-Y-O,O,SW,CHAMPAGNE STAKES,SKILLED,SASA,DIVORCES
24/04/2010,104,1,NSW,AJC,RAND,ALL AGED STAKES,1400,300000,O,O,WFA,ALL AGED STAKES,HOT DANISH,MELITO,BEADED
24/04/2010,248,2,NSW,AJC,RAND,EMANCIPATION STAKES,1600,150000,3YO&Up,F&M,SWP,EMANCIPATION STAKES,SACRED CHOICE,GOLD WATER,STRAWBERRY FIELD
24/04/2010,266,3,NSW,AJC,RAND,FRANK PACKER PLATE,2000,125000,3-Y-O,O,SW,FRANK PACKER PLATE,DARIANA,EUPHEMISM,VIKING HERO
24/04/2010,173,4,NSW,AJC,RAND,JAMES H B CARR STAKES,1400,100000,3-Y-O,F,SWP,J H B CARR STAKES,HAPPY HIPPY,SHANNARA,SO ANYWAY
24/04/2010,295,4,NSW,AJC,RAND,HALL MARK STAKES,1200,100000,3YO&Up,O,Qlty,HALL MARK STAKES,EGO'S DARE,BLACK PRINCE,GOD'S HAND
24/04/2010,685,4,QLD,BRC,E FM,JUANMO STAKES,1200,100000,3YO&Up,F&M,Hcp,JUANMO STAKES,RARE DIAMOND,DUAL CHAMBER,ACQUIRED
24/04/2010,711,4,QLD,BRC,DOOM,PRINCESS STAKES,1600,100000,3-Y-O,F,SW,PRINCESS STAKES,DEVOIRS,ACOUPLAMAS,FREE TO ROAM
24/04/2010,246,4,QLD,BRC,E FM,HINKLER HANDICAP,1200,75000,3YO&Up,O,Qlty,HINKLER HANDICAP,BORDER REBEL,DEER VALLEY,ONALAR
24/04/2010,622,4,QLD,BRC,E FM,MEMBER'S HANDICAP,1600,75000,3YO&Up,O,Hcp,MEMBERS HANDICAP,ROTHERA,RACKDALE,AGE OF HEROES
24/04/2010,702,4,WA,WATC,ASCT,MATCHMAKER STAKES,1400,75000,3YO&Up,F&M,Qlty,MATCHMAKER STKS,SCENIC FAIR,PEACH TREE,THUNDELARRA
25/04/2010,22,4,VIC,VRC,FLEM,VRC ST LEGER,2800,200000,3-Y-O,O,SWP,VRC ST LEGER,WIND SHEAR,EXCELLTASTIC,DELAYED REACTION
25/04/2010,357,4,VIC,VRC,FLEM,AUCKLAND RACING CLUB HCP,1600,125000,O,O,Hcp,THE METRIC MILE,EXCEPTIONALLY,GALLANT LADY,SHERPA TENZING
25/04/2010,471,4,VIC,VRC,FLEM,ANZAC DAY HANDICAP,1400,100000,2-Y-O,O,Hcp,ANZAC DAY HANDICAP,EPIC DRAGON,LIFE IS A CABERNET,DOMESKY
1/05/2010,463,2,QLD,BRC,E FM,VICTORY STAKES,1200,150000,3YO&Up,O,WFA,VICTORY STAKES,GHETTO BLASTER,THE JACKAL,ALBERT THE FAT
1/05/2010,467,3,WA,WATC,BLMT,W.A. SIRES' PRODUCE STAKES,1400,200000,2-Y-O,O,SW,WATC SIRES PRODUCE,MOTION PICTURES,MISS CONDITION,IHTSATUNE
1/05/2010,575,3,QLD,BRC,E FM,GUNSYND MILE,1600,125000,3-Y-O,O,SW,GUNSYND MILE,SANDERSON,LISTEN SON,BRAVE THE WAY
1/05/2010,655,4,NSW,HAWKES RC,HAWK,HAWKESBURY GUINEAS,1400,100000,3-Y-O,O,SWP,HAWKESBURY GUINEAS,NEESON,KHAS KURA,ALL LEGAL
1/05/2010,716,4,NSW,HAWKES RC,HAWK,THE ROWLEY MILE,1600,100000,O,O,Hcp,THE ROWLEY MILE,SNOW ALERT,KEFFIYA,PARFUMIER
1/05/2010,717,4,NSW,HAWKES RC,HAWK,DARLEY CROWN,1300,100000,O,F&M,SWP,HAWKESBURY CROWN,SERENISSIMA,RENAISSANCE,PURRPURRLENA
1/05/2010,714,4,VIC,MRC,CAUL,BLUE SAPPHIRE CLASSIC,1200,100000,2-Y-O,O,Hcp,BLUE SAPPHIRE CLASSIC,SMOKIN JOEY,MISS ELVEE,SISTINE ANGEL
1/05/2010,238,4,QLD,BRC,E FM,TAILS QUALITY,2100,75000,3YO&Up,O,Qlty,TAILS QUALITY,TABULATE,ENCOSTA TSZYU,ROYAL HOPE
2/05/2010,26,1,SA,SAJC,MORP,SA DERBY,2500,300000,3-Y-O,O,SW,SA DERBY,KIDNAPPED,RED COLOSSUS,SEA GALLEON
2/05/2010,27,1,SA,SAJC,MORP,THE GOODWOOD,1200,300000,O,O,SWP,SAJC GOODWOOD,VELOCITEA,CATAPULTED,VERY DISCREET
2/05/2010,200,3,SA,SAJC,MORP,GERARD CORPORATION ST,1600,170000,O,O,SWP,R A LEE STAKES,MAGESTIC MUSIC,LIFE TO THE FULL,TAGUS
2/05/2010,119,3,SA,SAJC,MORP,AURARIA STAKES,1800,100000,3-Y-O,F,SWP,AURARIA STAKES,FAIRY OAK,EL SPARK,LEGISLATURE
2/05/2010,386,4,SA,SAJC,MORP,OAKLANDS PLATE,1600,70000,2-Y-O,O,SWP,OAKLANDS PLATE,PRECIOUS LORRAINE,EXCHANGES,TALES OF THUNDER
2/05/2010,703,4,SA,SAJC,MORP,PROUD MISS STAKES,1200,70000,3YO&Up,F&M,SWP,PROUD MISS STAKES,HANABANANAH,IMPRESSIVE EAGLE,AUGUSTA PROUD
6/05/2010,715,4,VIC,WRC,WARN,WARRNAMBOOL CUP,2350,130000,O,O,Hcp,WARRNAMBOOL CUP,HISSING SID,CRUYFFORME,LIGHT VISION
7/05/2010,530,4,NSW,MURRUMB TC,WAGG,WAGGA WAGGA GOLD CUP,2000,130000,O,O,Hcp,WAGGA WAGGA GOLD CUP,SAINTHOOD,BARLAGARNEY,TWIN WING
7/05/2010,723,4,VIC,WRC,WARN,WANGOOM HCP,1200,100000,O,O,Hcp,WANGOOM HCP,STANZOUT,BOCUSE,I'M A HUSSY
8/05/2010,589,2,QLD,GOLD COAST TC,GCST,A D HOLLINDALE STAKES,1800,300000,3YO&Up,O,WFA,A D HOLLINDALE STAKES,METAL BENDER,ROAD TO ROCK,GOLD WATER
8/05/2010,687,3,QLD,GOLD COAST TC,GCST,GOLD COAST GUINEAS,1200,125000,3-Y-O,O,SW,GOLD COAST GUINEAS,BEETHOG,TEMPLE OF DOOM,FIFTEEN CARAT
8/05/2010,615,4,QLD,GOLD COAST TC,GCST,PRIME MINISTER'S CUP,1300,175000,O,O,Qlty,PRIME MINISTER'S CUP,DRENALIN,MR BARITONE,SECRET'S UNTOLD
8/05/2010,616,4,QLD,GOLD COAST TC,GCST,SILK STOCKING,1200,150000,3YO&Up,F&M,Qlty,SILK STOCKING,GRACEFUL ANNA,KANZAN,CONQUERING QUEEN
8/05/2010,688,4,QLD,GOLD COAST TC,GCST,GOLD COAST BRACELET,1800,125000,3-Y-O,F,SW,GOLD COAST BRACELET,FEMINA FASHION,MARHETA,STATUS QUO
8/05/2010,436,4,QLD,GOLD COAST TC,GCST,KEN RUSSELL MEMORIAL CL,1200,100000,2-Y-O,O,SW,KEN RUSSELL MEMORIAL CL,SPIRIT OF BOOM,ADEBISI,JYPSIERE
14/05/2010,652,4,NSW,SCONE RC,SCNE,DARK JEWEL CLASSIC,1400,110000,O,F&M,Qlty,DARK JEWEL CLASSIC,SO ANYWAY,PURRPURRLENA,MELPOMENE
14/05/2010,676,4,NSW,SCONE RC,SCNE,SCONE CUP,1600,110000,O,O,Qlty,SCONE CUP,KEEPIN THE DREAM,SNOW ALERT,TAGUS
15/05/2010,514,1,QLD,BRC,DOOM,BTC CUP,1200,400000,O,O,WFA,BTC CUP,ALBERT THE FAT,MELITO,LATIN NEWS
15/05/2010,624,3,QLD,BRC,DOOM,ROUGH HABIT PLATE,2020,125000,3-Y-O,O,SW,ROUGH HABIT PLATE,THE HOMBRE,TEE EMAR,SANDERSON
15/05/2010,183,3,QLD,BRC,DOOM,CHAIRMAN'S HANDICAP,2020,100000,3YO&Up,O,Qlty,BRC CHAIRMANS HANDICAP,CROSSTHESTART,LARRY'S NEVER LATE,THE GROGOCH
15/05/2010,237,4,VIC,VRC,FLEM,ANDREW RAMSDEN STAKES,3200,150000,O,O,Hcp,ANDREW RAMSDEN STAKES,PERSION STAR,AJHAR,COME ON CUGAT
15/05/2010,485,4,VIC,VRC,FLEM,THE STRAIGHT SIX,1200,125000,O,O,Hcp,THE STRAIGHT SIX,CATAPULTED,EIGHT BILLS,EL MANDON
15/05/2010,602,4,QLD,BRC,DOOM,HAMPDEN STAKES,1200,100000,2-Y-O,O,SW,HAMPDEN STAKES,RINGA RINGA ROSIE,BIG CHANCE,STEEL DRAGON
15/05/2010,278,4,VIC,VRC,FLEM,GIBSON CARMICHAEL STAKES,1600,100000,2-Y-O,O,Hcp,GIBSON CARMICHAEL STAKES,PRECIOUS LORRAINE,MR CHARD,VERY CHERRY
15/05/2010,151,4,WA,WATC,BLMT,H.G. BOLTON SPRINT,1200,75000,2YO&Up,O,Qlty,BOLTON SPRINT,GRAND NIRVANA,IDYLLIC PRINCE,ROMAN TIME
22/05/2010,39,1,QLD,BRC,DOOM,DOOMBEN CUP,2020,500000,3YO&Up,O,WFA,DOOMBEN CUP,METAL BENDER,GOLD WATER,TRIPLE HONOUR
22/05/2010,206,2,QLD,BRC,DOOM,CHAMPAGNE CLASSIC,1200,150000,2-Y-O,O,SW,CHAMPAGNE CLASSIC,PRESSDAY,SPIRIT OF BOOM,BUFFERING
22/05/2010,657,3,QLD,BRC,DOOM,THE ROSES,2020,175000,3-Y-O,F,SW,THE ROSES,MARHETA,FEMINA FASHION,DARIANA
22/05/2010,435,3,QLD,BRC,DOOM,MORETON STAKES,1350,150000,O,F&M,SWP,MORETON STAKES,WEALTH PRINCESS,JEREZANA,FLYING TESSIE
