MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
26/11/2011,747,4,QLD,BTC,DOOM,KEITH NOUD HANDICAP,1200,100000,3YO&Up,O,Hcp,KEITH NOUD HANDICAP
26/11/2011,489,4,WA,WATC,ASCT,PLACID ARK STAKES,1200,80000,3-Y-O,O,SWP,PLACID ARK STKS
26/11/2011,267,4,NSW,ATC,CANT,FRANK UNDERWOOD CUP,1900,100000,3YO&Up,O,Qlty,FRANK UNDERWOOD CUP
3/12/2011,677,4,QLD,TATTS TC QLD,E FM,TATTERSALL'S CLASSIC,1200,80000,3YO&Up,F&M,SWP,TATTERSALL'S CLASSIC
3/12/2011,649,4,WA,WATC,ASCT,JUNGLE DAWN CLASSIC,1400,80000,3YO&Up,F&M,Qlty,JUNGLE DAWN CLASSIC
3/12/2011,516,4,WA,WATC,ASCT,J.R.A. TROPHY,2200,80000,3YO&Up,O,Qlty,G.A. TOWTON CUP
3/12/2011,451,3,WA,WATC,ASCT,A.J. SCAHILL STAKES,1400,125000,3YO&Up,O,WFA,A J SCAHILL STKS
3/12/2011,438,1,WA,WATC,ASCT,KINGSTON TOWN CLASSIC,1800,500000,3YO&Up,O,WFA,KINGSTON TOWN CLASSIC
3/12/2011,424,4,QLD,TATTS RC QLD,E FM,RECOGNITION STAKES,1600,80000,O,O,Hcp,RECOGNITION STAKES
3/12/2011,260,4,NSW,ATC,RHIL,FESTIVAL STAKES,1500,100000,O,O,Qlty,FESTIVAL HCP
3/12/2011,113,4,WA,WATC,ASCT,AQUANITA STAKES,1800,80000,3-Y-O,O,SWP,AQUANITA STKS
10/12/2011,718,4,QLD,BRC,DOOM,MODE STAKES,1200,100000,3-Y-O,F,Qlty,MODE STAKES
10/12/2011,552,3,QLD,BRC,DOOM,GEORGE MOORE STAKES,1200,200000,O,O,Qlty,SUMMER STAKES
10/12/2011,465,3,WA,WATC,ASCT,SIR ERNEST LEE-STEERE CL,1400,125000,3-Y-O,O,SW,LEE STEERE CLASSIC
10/12/2011,201,4,SA,SAJC,MORP,CITY OF MARION STAKES,1200,80000,O,O,Qlty,CITY OF MARION STAKES
10/12/2011,197,4,NSW,ATC,RHIL,CHRISTMAS CUP,2400,100000,3YO&Up,O,Qlty,CHRISTMAS CUP
17/12/2011,732,4,QLD,BRC,E FM,GOLD EDITION PLATE,1200,100000,3-Y-O,O,SW,GOLD EDITION PLATE
17/12/2011,678,4,QLD,BRC,E FM,CALAWAY GAL PLATE,1200,100000,2-Y-O,F,SWP,CALAWAY GAL PLATE
17/12/2011,664,4,QLD,BRC,E FM,JUST NOW QUALITY,1300,80000,3YO&Up,F&M,Qlty,JUST NOW QUALITY
17/12/2011,619,4,NSW,ATC,W FM,RAZOR SHARP HCP,1200,100000,3YO&Up,O,Qlty,RAZOR SHARP HANDICAP
17/12/2011,614,4,WA,WATC,ASCT,STARSTRUCK CLASSIC,1600,80000,3YO&Up,F&M,Qlty,STARSTRUCK CLASSIC
17/12/2011,565,4,WA,WATC,ASCT,R.S. CRAWFORD STAKES,1000,80000,3YO&Up,O,Qlty,R.S. CRAWFORD STKS
17/12/2011,527,2,NSW,ATC,W FM,VILLIERS STAKES,1600,175000,3YO&Up,O,Qlty,VILLIERS STAKES
17/12/2011,478,4,WA,WATC,ASCT,WA ST. LEGER,2100,80000,3-Y-O,O,SW,WA ST LEGER
17/12/2011,359,4,QLD,BRC,E FM,PHELAN READY PLATE,1200,100000,2-Y-O,C&G,SWP,PHELAN READY PLATE
17/12/2011,213,2,WA,WATC,ASCT,C.B. COX STAKES,2100,225000,3YO&Up,O,WFA,C B COX STKS
24/12/2011,235,4,QLD,BRC,DOOM,LOUGH NEAGH STAKES,1350,200000,O,O,Qlty,LOUGH NEAGH STAKES
26/12/2011,488,3,NSW,ATC,RHIL,SUMMER CUP,2400,125000,3YO&Up,O,Hcp,SUMMER CUP
26/12/2011,311,4,VIC,MRC,CAUL,LORD STAKES,1700,100000,O,O,Hcp,LORD STAKES
26/12/2011,198,4,VIC,MRC,CAUL,CHRISTMAS STAKES,1200,100000,O,O,Hcp,CHRISTMAS STAKES
26/12/2011,29,4,SA,SAJC,MORPP,CHRISTMAS HANDICAP,1400,80000,O,O,Qlty,CHRISTMAS HANDICAP
27/12/2011,501,4,TAS,TRC,HOB,TASMANIAN STAKES,1600,90000,O,O,WFA,TASMANIAN STAKES
31/12/2011,705,3,QLD,BRC,DOOM,VO ROGUE PLATE,1350,150000,3-Y-O,O,SW,VO ROGUE PLATE
31/12/2011,700,4,WA,WATC,ASCT,SUMMER SCORCHER,1000,80000,3YO&Up,O,Qlty,SUMMER SCORCHER
31/12/2011,699,4,WA,WATC,ASCT,LA TRICE CLASSIC,1800,80000,3YO&Up,F&M,SWP,LA TRICE CLASSIC
31/12/2011,558,3,QLD,BRC,DOOM,BJ MCLACHLAN PLATE,1200,150000,2-Y-O,O,SW,BJ MCLACHLAN PLATE
31/12/2011,142,4,QLD,BRC,DOOM,BERNBOROUGH HANDICAP,1615,200000,O,O,Qlty,BERNBOROUGH HANDICAP
31/12/2011,44,2,WA,WATC,ASCT,PERTH CUP,2400,400000,3YO&Up,O,Qlty,PERTH CUP
2/01/2012,640,4,QLD,GOLD COAST TC,GCST,GOLDMARKET HANDICAP,1300,100000,O,O,Qlty,GOLDMARKET HANDICAP
2/01/2012,502,4,NSW,TATTS (NSW),W FM,TATTERSALLS CLUB CUP,2100,100000,3YO&Up,O,Qlty,TATTERSALLS CLUB CUP
2/01/2012,480,3,VIC,VRC,CAUL,STANDISH HANDICAP,1200,200000,O,O,Hcp,STANDISH HANDICAP
2/01/2012,175,4,NSW,TATTS (NSW),W FM,CARRINGTON STAKES,1100,100000,3YO&Up,O,Qlty,CARRINGTON STAKES
2/01/2012,125,4,VIC,VRC,CAUL,BAGOT HANDICAP,2800,150000,O,O,Hcp,BAGOT HANDICAP
7/01/2012,236,4,VIC,MRC,CAUL,DOVETON STAKES,1200,100000,O,O,Hcp,DOVETON STAKES
12/01/2012,284,4,NSW,GOSFORD RC,GOSF,GOSFORD GOLD CUP,2100,150000,3YO&Up,O,Qlty,GOSFORD GOLD CUP
13/01/2012,621,4,NSW,ATC,CANT,CANTERBURY CLASSIC,1100,100000,3YO&Up,O,Qlty,CANTERBURY CLASSIC
14/01/2012,194,4,VIC,VRC,FLEM,CHESTER MANIFOLD STAKES,1400,150000,O,O,Hcp,CHESTER MANIFOLD STAKES
21/01/2012,645,4,VIC,VRC,FLEM,KENSINGTON STAKES,1000,100000,O,O,Hcp,KENSINGTON STAKES
22/01/2012,608,4,TAS,TRC,HOB,HOBART GUINEAS,2100,90000,3-Y-O,O,SW,HOBART GUINEAS
26/01/2012,563,4,VIC,MRC,CAUL,ZEDITAVE STAKES,1200,100000,3-Y-O,O,SWP,ZEDITAVE STAKES
26/01/2012,448,4,VIC,MRC,CAUL,BLUE DIAMOND PREVIEW (F),1000,100000,2-Y-O,F,SWP,BLUE DIAMOND PREVIEW FILLY
26/01/2012,447,4,VIC,MRC,CAUL,BLUE DIAMOND PREVIEW (C&G),1000,100000,2-Y-O,C&G,SWP,BLUE DIAMOND PREVIEW C&G
26/01/2012,218,4,TAS,TTC,LAUN,THETOTE.COM.AU STAKES,1200,90000,O,O,WFA,PREMIUM STAKES
26/01/2012,130,4,VIC,MRC,CAUL,JOHN DILLON STAKES,1400,100000,O,O,Hcp,BARTON STAKES
26/01/2012,109,4,NSW,ATC,WFM,AUSTRALIA DAY CUP,2400,100000,3YO&Up,O,Hcp,AUSTRALIA DAY CUP
27/01/2012,679,4,QLD,SUN COAST TC,SCST,SUNSHINE COAST CUP,1400,100000,O,O,Hcp,SUMMER CUP
27/01/2012,559,2,VIC,MVRC,M V,AUSTRALIA STAKES,1200,200000,O,O,WFA,STANLEY WOOTTON STAKES
28/01/2012,706,4,QLD,BRC,E FM,NUDGEE QUALITY,1200,100000,3YO&Up,F&M,Qlty,NUDGEE QUALITY
29/01/2012,539,4,VIC,WERRIBEE RC,WERR,WERRIBEE CUP,2600,100000,O,O,Hcp,WERRIBEE CUP
4/02/2012,584,4,VIC,MRC,CAUL,CHAIRMAN'S STAKES,1100,100000,2-Y-O,O,SWP,MRC CHAIRMAN'S STAKES
4/02/2012,452,4,VIC,MRC,CAUL,MANFRED STAKES,1200,100000,3-Y-O,O,SWP,MANFRED STAKES
4/02/2012,411,4,SA,SAJC,MORP,QUEEN ADELAIDE STAKES,1050,80000,2-Y-O,O,SW,QUEEN ADELAIDE STAKES
4/02/2012,303,4,VIC,MRC,CAUL,W. J. (BILL) ADAMS STAKES,1000,100000,O,O,Hcp,W J ADAMS STAKES
11/02/2012,661,3,VIC,MRC,CAUL,GEOFFREY BELMAINE STAKES,1200,125000,4YO&Up,M,SWP,GEOFFREY BELMAINE STAKES
11/02/2012,576,3,VIC,MRC,CAUL,RUBITON STAKES,1100,125000,O,O,SWP,RUBITON STAKES
11/02/2012,393,1,VIC,MRC,CAUL,C.F.ORR STAKES,1400,400000,O,O,WFA,C.F. ORR STAKES
11/02/2012,316,4,VIC,MRC,CAUL,KEVIN HAYES STAKES,1200,100000,3-Y-O,F,SWP,BORONIA STAKES
11/02/2012,254,2,NSW,ATC,RHIL,EXPRESSWAY STAKES,1200,200000,3YO&Up,O,WFA,EXPRESSWAY STAKES
11/02/2012,179,3,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (F),1100,125000,2-Y-O,F,SW,BLUE DIAMOND PRELUDE FLLY
11/02/2012,178,3,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (C&G),1100,125000,2-Y-O,C&G,SW,BLUE DIAMOND PRELUDE C&G
11/02/2012,170,3,VIC,MRC,CAUL,CARLYON CUP,1600,125000,O,O,SWP,T S CARLYON CUP
11/02/2012,124,2,VIC,MRC,CAUL,AUTUMN STAKES,1400,180000,3-Y-O,O,SWP,AUTUMN STAKES
12/02/2012,487,4,TAS,TRC,HOB,STRUTT STAKES,2100,90000,3-Y-O,F,SW,STRUTT STAKES
12/02/2012,247,4,TAS,TRC,HOB,TATTS THOMAS LYONS STKS,1400,90000,O,O,WFA,THOMAS LYONS STAKES
12/02/2012,40,3,TAS,TRC,HOB,HOBART CUP,2200,300000,O,O,Hcp,HOBART CUP
15/02/2012,370,4,VIC,MORN RC,MORN,MORNINGTON CUP,2400,200000,O,O,Hcp,MORNINGTON CUP
15/02/2012,111,4,VIC,MORN RC,MORN,HAREEBA STAKES,1200,100000,O,O,Hcp,HAREEBA STAKES
18/02/2012,627,2,NSW,ATC,W FM,BREEDERS' CLASSIC,1200,175000,4YO&Up,M,SWP,BREEDERS CLASSIC
18/02/2012,596,4,WA,WATC,ASCT,DETONATOR STAKES,1800,80000,3YO&Up,O,Qlty,DETONATOR HCP
18/02/2012,542,4,NSW,ATC,W FM,WIDDEN STAKES,1100,100000,2-Y-O,F,SWP,WIDDEN STAKES
18/02/2012,524,3,VIC,VRC,FLEM,THE VANITY,1200,200000,3-Y-O,F,SWP,THE VANITY
18/02/2012,496,4,VIC,VRC,FLEM,TALINDERT STAKES,1100,100000,2-Y-O,O,SWP,TALINDERT STAKES
18/02/2012,441,2,NSW,ATC,W FM,ROYAL SOVEREIGN STAKES,1200,175000,3-Y-O,C&G,SW,ROYAL SOVEREIGN STAKES
18/02/2012,332,1,VIC,VRC,FLEM,LIGHTNING STAKES,1000,750000,O,O,WFA,VRC LIGHTNING STAKES
18/02/2012,330,2,NSW,ATC,W FM,LIGHT FINGERS STAKES,1200,175000,3-Y-O,F,SW,LIGHT FINGERS STAKES
18/02/2012,226,3,VIC,VRC,FLEM,CS HAYES STAKES,1200,200000,3-Y-O,C&G,SWP,THE DEBONAIR
18/02/2012,185,4,WA,WATC,ASCT,CHALLENGE STAKES.,1400,80000,3-Y-O,O,SWP,WATC CHALLENGE STKS
18/02/2012,162,4,NSW,ATC,W FM,CANONBURY STAKES,1100,100000,2-Y-O,C&G,SWP,CANONBURY STAKES
18/02/2012,31,4,SA,SAJC,MORP,BIRTHDAY CUP,2000,80000,O,O,Qlty,BIRTHDAY CUP
19/02/2012,709,4,TAS,TTC,LAUN,VAMOS STAKES,1400,100000,3YO&Up,F&M,WFA,VAMOS STAKES
19/02/2012,282,4,TAS,TTC,LAUN,GOLD SOVEREIGN STAKES,1200,150000,2-Y-O,O,SW,GOLD SOVEREIGN STAKES
24/02/2012,731,4,VIC,MVRC,M V,TYPHOON TRACY STAKES,1200,100000,3-Y-O,F,SWP,TYPHOON TRACY STAKES
24/02/2012,742,4,VIC,MVRC,MV,MOONEE VALLEY NIGHT CUP,2500,150000,3YO&Up,O,Hcp,MOONEE VALLEY NIGHT CUP
25/02/2012,681,4,QLD,BRC,E FM,FALVELON QUALITY,1200,100000,O,O,Hcp,FALVELON QUALITY
25/02/2012,665,4,VIC,MRC,CAUL,VICTORIA GOLD CUP,2000,100000,O,O,Qlty,VICTORIA GOLD CUP
25/02/2012,631,4,SA,SAJC,MORP,REDELVA STAKES,1050,80000,3-Y-O,O,SWP,REDELVA STAKES
25/02/2012,629,4,NSW,ATC,RHIL,TRISCAY STAKES,1200,100000,3YO&Up,F&M,Qlty,TRISCAY STAKES
25/02/2012,562,3,VIC,MRC,CAUL,MANNERISM STAKES,1400,125000,4YO&Up,M,SWP,MANNERISM STAKES
25/02/2012,518,2,VIC,MRC,CAUL,ANGUS ARMANASCO STAKES,1400,180000,3-Y-O,F,SW,ANGUS ARMANASCO STAKES
25/02/2012,474,2,VIC,MRC,CAUL,ST GEORGE STAKES,1800,200000,O,O,WFA,ST GEORGE STAKES
25/02/2012,387,1,VIC,MRC,CAUL,OAKLEIGH PLATE,1100,350000,O,O,Hcp,OAKLEIGH PLATE
25/02/2012,268,3,NSW,ATC,RHIL,SOUTHERN CROSS STAKES,1200,125000,3YO&Up,O,Qlty,FREDERICK CLISSOLD STAKES
25/02/2012,220,4,WA,WATC,ASCT,CYRIL FLOWER STAKES,1200,80000,3YO&Up,O,Qlty,CYRIL FLOWER STKS
25/02/2012,180,2,VIC,MRC,CAUL,AUTUMN CLASSIC,1800,180000,3-Y-O,O,SW,CAULFIELD AUTUMN CLASSIC
25/02/2012,112,2,NSW,ATC,RHIL,APOLLO STAKES,1400,250000,3YO&Up,O,WFA,APOLLO STAKES
25/02/2012,21,1,VIC,MRC,CAUL,BLUE DIAMOND STAKES,1200,1000000,2-Y-O,O,SW,BLUE DIAMOND STAKES
25/02/2012,17,1,VIC,MRC,CAUL,FUTURITY STAKES,1400,500000,O,O,WFA,FUTURITY STAKES
26/02/2012,500,4,TAS,TTC,LAUN,TAS OAKS,2100,150000,3-Y-O,F,SW,TASMANIAN OAKS
26/02/2012,374,4,TAS,TTC,LAUN,TATTS GEORGE ADAMS PL,1600,100000,O,O,WFA,MOWBRAY STAKES
26/02/2012,323,4,VIC,KILMORE TC,KILM,KILMORE CUP,1600,110000,O,O,Hcp,KILMORE CUP
29/02/2012,41,3,TAS,TTC,LAUN,LAUNCESTON CUP,2400,225000,O,O,Hcp,LAUNCESTON CUP
2/03/2012,648,2,VIC,MVRC,M V,MOONEE VALLEY FILLIES CL,1600,200000,3-Y-O,F,SW,MOONEE VALLEY FILLIES CL
3/03/2012,730,4,VIC,VRC,FLEM,ROY HIGGINS QUALITY,2600,150000,3-Y-O,O,Qlty,ROY HIGGINS QUALITY
3/03/2012,725,4,NSW,ATC,RHIL,FIREBALL QUALITY HCP,1100,100000,3-Y-O,O,Qlty,FIREBALL QUALITY HCP
3/03/2012,724,4,WA,WATC,ASCT,ASCOT 1000 GUINEAS,1800,80000,3-Y-O,F,SWP,WATC ASCOT 1000 GUINEAS
3/03/2012,682,4,QLD,TATTS RC QLD,E FM,MEMBER'S CUP,1600,80000,O,O,Hcp,MEMBER'S CUP
3/03/2012,647,3,NSW,ATC,RHIL,MILLIE FOX QLTY STAKES,1300,125000,3YO&Up,F&M,Qlty,MILLIE FOX STAKES
3/03/2012,635,4,WA,WATC,ASCT,T.J. SMITH TROPHY,1600,80000,3-Y-O,O,SWP,TJ SMITH TROPHY
3/03/2012,541,3,SA,SAJC,MORP,TOOHEYS NEW STAKES,2600,115000,O,O,SWP,LORD REIMS STAKES
3/03/2012,492,4,WA,WATC,ASCT,SUPREMACY STAKES,1100,80000,2-Y-O,C&G,SWP,SUPREMACY STKS
3/03/2012,397,4,NSW,ATC,RHIL,PARRAMATTA CUP,2000,100000,3YO&Up,O,Qlty,PARRAMATTA CUP
3/03/2012,357,4,VIC,VRC,FLEM,SHAFTESBURY AVENUE HCP,1400,125000,O,O,Hcp,SHAFTESBURY AVENUE HCP
3/03/2012,310,2,NSW,ATC,RHIL,HOBARTVILLE STAKES,1400,200000,3-Y-O,O,SW,HOBARTVILLE STAKES
3/03/2012,265,3,VIC,VRC,FLEM,FRANCES TRESSADY STAKES,1400,150000,3YO&Up,F&M,SWP,FRANCES TRESSADY STAKES
3/03/2012,223,4,VIC,VRC,FLEM,FESTIVAL OF RACING STAKES,1000,100000,2-Y-O,O,SWP,Flem Festival of Racing ST.
3/03/2012,154,4,VIC,VRC,FLEM,BOB HOYSTED STAKES,1000,125000,4YO&Up,O,Hcp,BOB HOYSTED STAKES
3/03/2012,123,1,VIC,VRC,FLEM,AUSTRALIAN GUINEAS,1600,750000,3-Y-O,O,SW,AUSTRALIAN GUINEAS
3/03/2012,25,2,NSW,ATC,RHIL,SILVER SLIPPER STAKES,1100,200000,2-Y-O,O,SW,SILVER SLIPPER STAKES
10/03/2012,628,4,NSW,ATC,WFM,WIGGLE F-&-M QUALITY HCP,1400,100000,4YO&Up,M,Qlty,WIGGLE QUALITY HCP
10/03/2012,606,3,VIC,VRC,FLEM,MATRON STAKES,1600,150000,3YO&Up,F&M,SWP,MATRON STAKES
10/03/2012,493,2,NSW,ATC,WFM,SURROUND STAKES,1400,175000,3-Y-O,F,SW,SURROUND STAKES
10/03/2012,366,4,VIC,VRC,FLEM,MOOMBA PLATE,1100,125000,3-Y-O,O,Hcp,MOOMBA PLATE
10/03/2012,336,3,NSW,ATC,WFM,LIVERPOOL CITY CUP,1300,125000,3YO&Up,O,Qlty,LIVERPOOL CITY CUP
10/03/2012,329,4,VIC,VRC,FLEM,VRC MARCH STAKES,1400,125000,O,O,Hcp,VRC MARCH STAKES
10/03/2012,322,2,VIC,VRC,FLEM,A.V KEWNEY STAKES,1400,500000,3-Y-O,F,SW,A.V KEWNEY STAKES
10/03/2012,195,1,NSW,ATC,WFM,CHIPPING NORTON STAKES,1600,350000,3YO&Up,O,WFA,CHIPPING NORTON STAKES
10/03/2012,148,3,VIC,VRC,FLEM,THOROUGHBRED BREEDERS ST,1200,150000,2-Y-O,F,SWP,THOROUGHBRED BREEDERS ST.
10/03/2012,147,2,VIC,VRC,FLEM,BLAMEY STAKES,1600,250000,3YO&Up,O,SWP,BLAMEY STAKES
10/03/2012,18,1,VIC,VRC,FLEM,DUBAI AUSTRALIAN CUP,2000,1000000,O,O,WFA,AUSTRALIAN CUP
10/03/2012,12,1,VIC,VRC,FLEM,LEXUS NEWMARKET HANDICAP,1200,1000000,O,O,Hcp,VRC NEWMARKET HANDICAP
10/03/2012,9,2,VIC,VRC,FLEM,VRC SIRES' PRODUCE STAKES,1400,300000,2-Y-O,O,SW,VRC SIRES' PRODUCE STAKES
11/03/2012,735,4,NSW,CANBERRA RC,CANB,CANBERRA GUINEAS,1400,100000,O,O,Qlty,CANBERRA GUINEAS
11/03/2012,734,4,WA,BUNBURY RC,BUNB,SOUTH WEST BREEDERS' CLASSIC,1400,95000,3-Y-O,O,Hcp,SOUTH WEST BREEDERS' CLASSIC
11/03/2012,437,4,NSW,CANBERRA RC,CANB,NATIONAL SPRINT,1400,100000,O,O,Qlty,NATIONAL SPRINT
11/03/2012,161,4,NSW,CANBERRA RC,CANB,CANBERRA CUP,2000,200000,O,O,Qlty,CANBERRA CUP
11/03/2012,157,4,WA,BUNBURY RC,BUNB,BUNBURY STAKES,1400,120000,3YO&Up,O,Qlty,BUNBURY STKS
11/03/2012,146,4,NSW,CANBERRA RC,CANB,BLACK OPAL STAKES,1200,250000,2-Y-O,O,SWP,BLACK OPAL STAKES
12/03/2012,503,4,SA,SAJC,MORP,C S HAYES STAKES,1600,80000,O,O,Qlty,COLIN HAYES MEMORIAL CUP
12/03/2012,292,2,SA,SAJC,MORP,YALLAMBEE CLASSIC,1200,200000,3-Y-O,O,SW,YALLAMBEE CLASSIC
12/03/2012,199,4,SA,SAJC,MORP,PEWSEY VALE STAKES,1050,80000,2-Y-O,F,SW,CINDERELLA STAKES
12/03/2012,28,2,SA,SAJC,MORP,ADELAIDE CUP,3200,400000,O,O,Hcp,ADELAIDE CUP
15/03/2012,156,4,WA,BUNBURY RC,BUNB,BUNBURY CUP,2200,130000,3YO&Up,O,Qlty,BUNBURY CUP
16/03/2012,291,4,VIC,MVRC,M V,ST. ALBANS STAKES,1000,100000,2-Y-O,O,SW,ST. ALBANS STAKES
16/03/2012,102,2,VIC,MVRC,M V,ALISTER CLARK STAKES,2040,200000,3-Y-O,C&G,SW,ALISTER CLARK STAKES
16/03/2012,740,4,VIC,MVRC,MV,MOONEE VALLEY QUALITY,1200,100000,3YO&Up,O,Hcp,MOONEE VALLEY QUALITY
17/03/2012,675,4,NSW,ATC,RAND,WENONA GIRL HANDICAP,1200,100000,4YO&Up,M,Qlty,WENONA GIRL HANDICAP
17/03/2012,674,4,NSW,ATC,RAND,ASPIRATION QUALITY,1600,100000,3YO&Up,F&M,Qlty,ASPIRATION QUALITY
17/03/2012,667,4,WA,WATC,ASCT,NATASHA STAKES,2200,80000,3-Y-O,F,SWP,NATASHA STKS
17/03/2012,494,3,NSW,ATC,RAND,SWEET EMBRACE STAKES,1200,125000,2-Y-O,F,SW,SWEET EMBRACE STAKES
17/03/2012,468,3,NSW,ATC,RAND,SKYLINE STAKES,1200,125000,2-Y-O,C&G,SW,SKYLINE STAKES
17/03/2012,456,4,WA,WATC,ASCT,PERTH STKS,1100,80000,2-Y-O,C&G,SWP,PERTH STKS
17/03/2012,280,4,WA,WATC,ASCT,GIMCRACK STKS,1100,80000,2-Y-O,F,SWP,WATC GIMCRACK STKS
17/03/2012,251,4,NSW,ATC,RAND,ESKIMO PRINCE STAKES,1200,100000,3-Y-O,O,Qlty,ESKIMO PRINCE STKS
17/03/2012,164,1,NSW,ATC,RAND,RANDWICK GUINEAS,1600,500000,3-Y-O,O,SW,RANDWICK GUINEAS
17/03/2012,163,4,NSW,ATC,RAND,RANDWICK CITY STAKES,2000,125000,3YO&Up,O,Qlty,RANDWICK CITY STAKES
17/03/2012,149,4,WA,WATC,ASCT,J.C. ROBERTS STAKES,1800,80000,3-Y-O,O,SW,J.C. ROBERTS STKS
17/03/2012,122,4,WA,WATC,ASCT,W.A.T.C. STAKES,1100,80000,3YO&Up,O,Qlty,AUSTRALIA DAY STKS
22/03/2012,169,3,NSW,NEWCASTLE JC,NCLE,NEWCASTLE NEWMARKET HCP,1400,140000,O,O,Hcp,NEWCASTLE NEWMARKET HCP
23/03/2012,544,1,VIC,MVRC,M V,WILLIAM REID STAKES,1200,500000,O,O,WFA,WILLIAM REID STAKES
23/03/2012,232,2,VIC,MVRC,M V,SUNLINE STAKES,1600,200000,3YO&Up,F&M,WFA,DIAMOND JUBILEE STAKES
24/03/2012,603,4,NSW,ATC,RHIL,MAURICE McCARTEN STAKES,1100,100000,3YO&Up,O,Qlty,MAURICE McCARTEN STAKES
24/03/2012,598,4,NSW,ATC,RHIL,SKY HIGH STAKES,1900,100000,3YO&Up,O,Qlty,SKY HIGH STAKES
24/03/2012,574,4,SA,SAJC,MORP,MATRICE STAKES,1200,80000,O,O,SWP,MATRICE STAKES
24/03/2012,554,4,WA,WATC,ASCT,YORK STAKES,1600,80000,2YO&Up,O,Qlty,YORK HCP
24/03/2012,511,2,NSW,ATC,RHIL,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL
24/03/2012,428,2,NSW,ATC,RHIL,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL
24/03/2012,423,1,NSW,ATC,RHIL,RANVET STAKES,2000,400000,3YO&Up,O,WFA,RAWSON STAKES
24/03/2012,420,4,WA,WATC,ASCT,RACONTEUR STAKES,1400,80000,3-Y-O,O,SWP,RACONTEUR STKS
24/03/2012,401,2,NSW,ATC,RHIL,PHAR LAP STAKES,1500,175000,3-Y-O,O,SW,PHAR LAP STAKES
24/03/2012,391,1,NSW,ATC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES
24/03/2012,165,2,NSW,ATC,RHIL,CANTERBURY STAKES,1300,175000,3YO&Up,O,WFA,CANTERBURY STAKES
24/03/2012,736,4,NSW,ARC,ALBR,ALBURY CUP,2000,170000,3YO&Up,O,Hcp,ALBURY CUP
25/03/2012,668,3,NSW,ILLAWARRA TC,KEMB,KEITH F NOLAN CLASSIC,1600,150000,3-Y-O,F,SWP,KEITH F NOLAN CLASSIC
29/03/2012,538,4,QLD,TOO TC,TWBA,WEETWOOD HANDICAP,1200,150000,O,O,Hcp,WEETWOOD HANDICAP
31/03/2012,660,3,NSW,ATC,RHIL,EPONA STAKES,1900,100000,3YO&Up,F&M,Qlty,EPONA STAKES
31/03/2012,633,4,WA,WATC,ASCT,MISS ANDRETTI STAKES,1200,80000,3YO&Up,O,Qlty,RUABON SPRINT
31/03/2012,540,3,SA,SAJC,MORP,BREEDERS' STAKES,1200,115000,2-Y-O,O,SW,BREEDERS STAKES
31/03/2012,529,3,WA,WATC,ASCT,W.A. OAKS,2400,250000,3-Y-O,F,SW,WA OAKS
31/03/2012,396,2,NSW,ATC,RHIL,PAGO PAGO STAKES,1200,175000,2-Y-O,C&G,SW,PAGO PAGO STAKES
31/03/2012,352,4,WA,WATC,ASCT,MELVISTA STAKES,2200,80000,3-Y-O,C&G,SWP,MELVISTA STKS
31/03/2012,344,4,NSW,ATC,RHIL,N E MANION QUALITY CUP,2400,100000,O,O,Qlty,N E MANION CUP
31/03/2012,342,2,NSW,ATC,RHIL,MAGIC NIGHT STAKES,1200,175000,2-Y-O,F,SW,MAGIC NIGHT STAKES
31/03/2012,320,2,WA,WATC,ASCT,KARRAKATTA PLATE,1200,500000,2-Y-O,O,SW,KARRAKATTA PLATE
31/03/2012,233,2,NSW,ATC,RHIL,AJAX STAKES,1500,175000,3YO&Up,O,Qlty,AJAX STAKES
31/03/2012,224,4,NSW,ATC,RHIL,DARBY MUNRO STAKES,1200,100000,3-Y-O,O,Qlty,DARBY MUNRO STKS
31/03/2012,143,3,NSW,ATC,RHIL,BIRTHDAY CARD STAKES,1200,125000,3YO&Up,F&M,Qlty,BIRTHDAY CARD STKS
31/03/2012,15,1,NSW,ATC,RHIL,ROSEHILL GUINEAS,2000,500000,3-Y-O,O,SW,ROSEHILL GUINEAS
1/04/2012,402,4,WA,PINJARRA RC,PINJ,PINJARRA CUP,2300,100000,3YO&Up,O,Qlty,PINJARRA CUP
1/04/2012,186,2,NSW,ATC,KENS,CHALLENGE STAKES,1000,175000,O,O,WFA,AJC CHALLENGE STAKES
2/04/2012,692,3,TAS,TRC,HOB,BOW MISTRESS TROPHY,1200,150000,3YO&UP,F&M,WFA,BOW MISTRESS TROPHY
2/04/2012,498,4,TAS,TRC,HOB,TASMANIAN DERBY,2200,150000,3-Y-O,O,SW,TASMANIAN DERBY
2/04/2012,497,4,TAS,TRC,HOB,ELWICK 2 YO STAKES,1100,90000,2-Y-O,O,SW,ELWICK STAKES
7/04/2012,729,4,VIC,MRC,CAUL,GALILEE SERIES FINAL,2400,100000,3-Y-O,O,Hcp,GALILEE SERIES FINAL
