MeetDate,G ID,Grp,State,Club,Venue,Current Race Name,Dist,Prize$$,Age,Sex,Cond,Registered Race Name
19-Nov-14,579,4,TAS,TTC,LAUN,TASMANIAN NEWMARKET HCP,1200,90000,O,O,Qlty,TTC NEWMARKET HANDICAP
22-Nov-14,747,4,QLD,BRC,DOOM,KEITH NOUD HANDICAP,1200,100000,3YO&Up,O,Qlty,KEITH NOUD HANDICAP
22-Nov-14,128,4,VIC,BALLARAT TC,BRAT,BALLARAT CUP,2200,200000,O,O,Hcp,BALLARAT CUP
22-Nov-14,549,1,WA,WATC,ASCT,WINTERBOTTOM STAKES,1200,750000,3YO&Up,O,WFA,WINTERBOTTOM STKS
22-Nov-14,43,1,WA,WATC,ASCT,RAILWAY STAKES,1600,1000000,3YO&Up,O,Qlty,RAILWAY STKS
22-Nov-14,528,2,WA,WATC,ASCT,W.A. GUINEAS,1600,400000,3-Y-O,O,SW,WA GUINEAS
22-Nov-14,242,4,WA,WATC,ASCT,CARBINE OF WA STAKES,1400,100000,3YO&Up,O,Qlty,EASTER STKS
22-Nov-14,698,4,WA,WATC,ASCT,JUNGLE MIST CLASSIC,1200,100000,3YO&Up,F&M,Qlty,JUNGLE MIST CLASSIC
22-Nov-14,489,4,WA,WATC,ASCT,PLACID ARK STAKES,1200,100000,3-Y-O,O,SWP,PLACID ARK STKS
22-Nov-14,504,4,WA,WATC,ASCT,TATTERSALL'S CUP,2100,100000,3YO&Up,O,Qlty,WATC TATTERSALL'S CUP
29-Nov-14,267,4,NSW,ATC,RHIL,ATC CUP,2000,100000,3YO&Up,O,Qlty,FRANK UNDERWOOD CUP
29-Nov-14,260,4,NSW,ATC,RHIL,FESTIVAL STAKES,1500,100000,O,O,Qlty,FESTIVAL HCP
29-Nov-14,654,4,NSW,ATC,RHIL,STARLIGHT STAKES,1100,100000,3YO&Up,O,Qlty,STARLIGHT STAKES
29-Nov-14,424,4,QLD,TATTS RC QLD,E FM,RECOGNITION STAKES,1600,100000,O,O,Qlty,RECOGNITION STAKES
29-Nov-14,677,4,QLD,TATTS RC QLD,E FM,TATTERSALL'S CLASSIC,1200,100000,3YO&Up,F&M,SWP,TATTERSALL'S CLASSIC
06-Dec-14,552,3,QLD,BRC,DOOM,GEORGE MOORE STAKES,1200,200000,O,O,Qlty,SUMMER STAKES
06-Dec-14,718,4,QLD,BRC,DOOM,MODE STAKES,1200,100000,3-Y-O,F,Qlty,MODE STAKES
06-Dec-14,201,4,SA,SAJC,MORP,CITY OF MARION STAKES,1200,80000,O,O,Qlty,CITY OF MARION STAKES
06-Dec-14,236,4,VIC,MRC,SAND,DOVETON STAKES,1200,120000,O,O,Hcp,DOVETON STAKES
06-Dec-14,438,1,WA,WATC,ASCT,KINGSTON TOWN CLASSIC,1800,500000,3YO&Up,O,WFA,KINGSTON TOWN CLASSIC
06-Dec-14,465,3,WA,WATC,ASCT,SIR ERNEST LEE-STEERE CL,1400,150000,3-Y-O,O,SW,LEE STEERE CLASSIC
06-Dec-14,451,3,WA,WATC,ASCT,A.J. SCAHILL STAKES,1400,200000,3YO&Up,O,WFA,A J SCAHILL STKS
06-Dec-14,113,4,WA,WATC,ASCT,AQUANITA STAKES,1800,100000,3-Y-O,O,SWP,AQUANITA STKS
06-Dec-14,516,4,WA,WATC,ASCT,G.A. TOWTON CUP,2200,100000,3YO&Up,O,Qlty,G.A. TOWTON CUP
06-Dec-14,649,4,WA,WATC,ASCT,JUNGLE DAWN CLASSIC,1400,100000,3YO&Up,F&M,Qlty,JUNGLE DAWN CLASSIC
13-Dec-14,527,2,NSW,ATC,KENS,VILLIERS STAKES,1600,175000,3YO&Up,O,Qlty,VILLIERS STAKES
13-Dec-14,197,4,NSW,ATC,KENS,CHRISTMAS CUP,2400,100000,3YO&Up,O,Qlty,CHRISTMAS CUP
13-Dec-14,619,4,NSW,ATC,KENS,RAZOR SHARP HCP,1200,100000,3YO&Up,O,Qlty,RAZOR SHARP HANDICAP
13-Dec-14,155,4,QLD,BRC,E FM,BRISBANE HANDICAP,1600,100000,O,O,Qlty,BRISBANE HANDICAP
13-Dec-14,678,4,QLD,BRC,E FM,CALAWAY GAL PLATE,1200,100000,2-Y-O,F,SWP,CALAWAY GAL PLATE
13-Dec-14,732,4,QLD,BRC,E FM,GOLD EDITION PLATE,1200,100000,3-Y-O,O,SW,GOLD EDITION PLATE
13-Dec-14,664,4,QLD,BRC,E FM,JUST NOW QUALITY,1300,100000,3YO&Up,F&M,Qlty,JUST NOW QUALITY
13-Dec-14,359,4,QLD,BRC,E FM,PHELAN READY PLATE,1200,100000,2-Y-O,C&G,SWP,PHELAN READY PLATE
14-Dec-14,539,4,VIC,WERRIBEE RC,WERR,WERRIBEE CUP,2600,120000,O,O,Hcp,WERRIBEE CUP
20-Dec-14,235,4,QLD,BRC,DOOM,LOUGH NEAGH STAKES,1350,200000,O,O,Qlty,LOUGH NEAGH STAKES
20-Dec-14,213,2,WA,WATC,ASCT,C.B. COX STAKES,2100,250000,3YO&Up,O,WFA,C B COX STKS
20-Dec-14,565,4,WA,WATC,ASCT,R.S. CRAWFORD STAKES,1000,100000,3YO&Up,O,Qlty,R.S. CRAWFORD STKS
20-Dec-14,614,4,WA,WATC,ASCT,STARSTRUCK CLASSIC,1600,100000,3YO&Up,F&M,Qlty,STARSTRUCK CLASSIC
20-Dec-14,478,4,WA,WATC,ASCT,WA ST. LEGER,2100,100000,3&4,O,SW,WA ST LEGER
26-Dec-14,488,3,NSW,ATC,RAND,SUMMER CUP,2000,125000,3YO&Up,O,Hcp,SUMMER CUP
26-Dec-14,29,4,SA,SAJC,MORPP,CHRISTMAS HANDICAP,1400,80000,O,O,Qlty,CHRISTMAS HANDICAP
26-Dec-14,198,4,VIC,MRC,SAND,CHRISTMAS STAKES,1200,120000,O,O,Hcp,CHRISTMAS STAKES
26-Dec-14,311,4,VIC,MRC,SAND,LORD STAKES,1600,120000,O,O,Hcp,LORD STAKES
27-Dec-14,621,4,NSW,ATC,CANT,CANTERBURY CLASSIC,1100,100000,3YO&Up,O,Qlty,CANTERBURY CLASSIC
27-Dec-14,558,3,QLD,BRC,GCST,BJ MCLACHLAN PLATE,1200,150000,2-Y-O,O,SW,BJ MCLACHLAN PLATE
27-Dec-14,705,3,QLD,BRC,GCST,VO ROGUE PLATE,1300,150000,3-Y-O,O,SW,VO ROGUE PLATE
31-Dec-14,142,4,QLD,TOO TC,TWBA,BERNBOROUGH HANDICAP,1615,200000,O,O,Qlty,BERNBOROUGH HANDICAP
31-Dec-14,501,4,TAS,TRC,HOB,TASMANIAN STAKES,1600,90000,O,O,WFA,TASMANIAN STAKES
01-Jan-15,502,4,NSW,TATTERSALLS (NSW),RAND,TATTERSALLS CLUB CUP,2400,100000,3YO&Up,O,Qlty,TATTERSALLS CLUB CUP
01-Jan-15,499,4,TAS,TTC,LAUN,TASMANIAN GUINEAS,1600,90000,3-Y-O,O,SW,TASMANIAN GUINEAS
01-Jan-15,480,3,VIC,VRC,FLEM,STANDISH HANDICAP,1200,150000,O,O,Hcp,STANDISH HANDICAP
01-Jan-15,125,4,VIC,VRC,FLEM,BAGOT HANDICAP,2800,150000,O,O,Hcp,BAGOT HANDICAP
01-Jan-15,44,2,WA,WATC,ASCT,PERTH CUP,2400,500000,3YO&Up,O,Qlty,PERTH CUP
01-Jan-15,699,3,WA,WATC,ASCT,LA TRICE CLASSIC,1800,150000,3YO&Up,F&M,SWP,LA TRICE CLASSIC
01-Jan-15,700,4,WA,WATC,ASCT,SUMMER SCORCHER,1000,100000,3YO&Up,O,Qlty,SUMMER SCORCHER
03-Jan-15,640,4,QLD,GOLD COAST TC,GCST,GOLDMARKET HANDICAP,1300,100000,O,O,Qlty,GOLDMARKET HANDICAP
09-Jan-15,134,3,NSW,GOSFORD RC LTD,GOSF,BELLE OF THE TURF STAKES,1600,125000,3YO&Up,F&M,Hcp,BELLE OF THE TURF STAKES
09-Jan-15,395,4,NSW,GOSFORD RC LTD,GOSF,TAKEOVER TARGET STAKES,1200,100000,3YO&Up,O,Qlty,PACESETTER STAKES
09-Jan-15,284,4,NSW,GOSFORD RC LTD,GOSF,GOSFORD GOLD CUP,2100,125000,3YO&Up,O,Qlty,GOSFORD GOLD CUP
10-Jan-15,194,4,VIC,VRC,FLEM,CHESTER MANIFOLD STAKES,1400,120000,O,O,Hcp,CHESTER MANIFOLD STAKES
10-Jan-15,122,4,WA,WATC,ASCT,SCENIC BLAST STAKES,1100,100000,3YO&Up,O,Qlty,AUSTRALIA DAY STKS
17-Jan-15,645,4,VIC,VRC,FLEM,KENSINGTON STAKES,1000,120000,O,O,Hcp,KENSINGTON STAKES
21-Jan-15,218,4,TAS,TTC,LAUN,TATTSBET.COM.AU STAKES,1200,100000,O,O,WFA,PREMIUM STAKES
24-Jan-15,109,4,NSW,ATC,RAND,AUSTRALIA DAY CUP,2400,100000,3YO&Up,O,Hcp,AUSTRALIA DAY CUP
24-Jan-15,175,4,NSW,ATC,RAND,CARRINGTON STAKES,1400,100000,3YO&Up,O,Qlty,CARRINGTON STAKES
24-Jan-15,706,4,QLD,BRC,E FM,NUDGEE QUALITY,1200,100000,3YO&Up,F&M,Qlty,NUDGEE QUALITY
24-Jan-15,559,2,VIC,MVRC,M V,AUSTRALIA STAKES,1200,200000,O,O,WFA,STANLEY WOOTTON STAKES
24-Jan-15,633,4,WA,WATC,ASCT,MISS ANDRETTI STAKES,1200,100000,3YO&Up,O,Qlty,RUABON SPRINT
25-Jan-15,608,4,TAS,TRC,HOB,HOBART GUINEAS,2100,100000,3-Y-O,O,SW,HOBART GUINEAS
26-Jan-15,679,4,QLD,SUN COAST TC,SCST,SUNSHINE COAST CUP,1400,100000,O,O,Qlty,SUNSHINE COAST CUP
26-Jan-15,563,3,VIC,MRC,SAND,ZEDITAVE STAKES,1200,150000,3-Y-O,O,SWP,ZEDITAVE STAKES
26-Jan-15,448,3,VIC,MRC,SAND,BLUE DIAMOND PREVIEW (F),1000,150000,2-Y-O,F,SWP,BLUE DIAMOND PREVIEW FILLY
26-Jan-15,130,4,VIC,MRC,SAND,JOHN DILLON STAKES,1400,120000,O,O,Hcp,BARTON STAKES
26-Jan-15,447,4,VIC,MRC,SAND,BLUE DIAMOND PREVIEW (C&G),1000,150000,2-Y-O,C&G,SWP,BLUE DIAMOND PREVIEW C&G
31-Jan-15,254,2,NSW,ATC,RHIL,EXPRESSWAY STAKES,1200,200000,3YO&Up,O,WFA,EXPRESSWAY STAKES
31-Jan-15,542,3,NSW,ATC,RHIL,WIDDEN STAKES,1100,150000,2-Y-O,F,SWP,WIDDEN STAKES
31-Jan-15,162,3,NSW,ATC,RHIL,CANONBURY STAKES,1100,150000,2-Y-O,C&G,SWP,CANONBURY STAKES
01-Feb-15,497,4,TAS,TRC,HOB,ELWICK 2YO STAKES,1100,100000,2-Y-O,O,SW,ELWICK STAKES
06-Feb-15,692,3,TAS,TRC,HOB,BOW MISTRESS TROPHY,1200,150000,3YO&UP,F&M,WFA,BOW MISTRESS TROPHY
06-Feb-15,498,4,TAS,TRC,HOB,TASMANIAN DERBY,2200,100000,3-Y-O,O,SW,TASMANIAN DERBY
07-Feb-15,627,2,NSW,ATC,RHIL,BREEDERS' CLASSIC,1200,175000,4YO&Up,M,SWP,BREEDERS CLASSIC
07-Feb-15,251,3,NSW,ATC,RHIL,ESKIMO PRINCE STAKES,1200,125000,3-Y-O,O,SWP,ESKIMO PRINCE STKS
07-Feb-15,584,3,VIC,MRC,CAUL,CHAIRMAN'S STAKES,1100,150000,2-Y-O,O,SWP,MRC CHAIRMAN'S STAKES
07-Feb-15,452,3,VIC,MRC,CAUL,MANFRED STAKES,1200,150000,3-Y-O,O,SWP,MANFRED STAKES
07-Feb-15,665,4,VIC,MRC,CAUL,MORNINGTON CUP PRELUDE,2000,120000,O,O,Qlty,MORNINGTON CUP PRELUDE
07-Feb-15,303,4,VIC,MRC,CAUL,W. J. (BILL) ADAMS STAKES,1000,120000,O,O,Hcp,W J ADAMS STAKES
07-Feb-15,220,4,WA,WATC,ASCT,CYRIL FLOWER STAKES,1200,100000,3YO&Up,O,Qlty,CYRIL FLOWER STKS
09-Feb-15,40,3,TAS,TRC,HOB,HOBART CUP,2400,225000,O,O,Hcp,HOBART CUP
09-Feb-15,487,4,TAS,TRC,HOB,STRUTT STAKES,2100,100000,3-Y-O,F,SW,STRUTT STAKES
09-Feb-15,247,4,TAS,TRC,HOB,THOMAS LYONS STAKES,1400,100000,O,O,WFA,THOMAS LYONS STAKES
14-Feb-15,330,2,NSW,ATC,RAND,LIGHT FINGERS STAKES,1200,175000,3-Y-O,F,SW,LIGHT FINGERS STAKES
14-Feb-15,112,2,NSW,ATC,RAND,APOLLO STAKES,1400,250000,3YO&Up,O,WFA,APOLLO STAKES
14-Feb-15,268,3,NSW,ATC,RAND,SOUTHERN CROSS STAKES,1200,150000,3YO&Up,O,Qlty,FREDERICK CLISSOLD STAKES
14-Feb-15,629,3,NSW,ATC,RAND,TRISCAY STAKES,1200,150000,4YO&Up,M,Qlty,TRISCAY STAKES
14-Feb-15,962,4,NSW,ATC,RAND,LONHRO PLATE,1100,125000,2-Y-O,O,SWP,LONHRO PLATE
14-Feb-15,31,4,SA,SAJC,MORP,BIRTHDAY CUP,2000,80000,O,O,Qlty,BIRTHDAY CUP
14-Feb-15,393,1,VIC,MRC,CAUL,C.F.ORR STAKES,1400,400000,O,O,WFA,C.F. ORR STAKES
14-Feb-15,124,2,VIC,MRC,CAUL,AUTUMN STAKES,1400,200000,3-Y-O,O,SWP,AUTUMN STAKES
14-Feb-15,576,2,VIC,MRC,CAUL,RUBITON STAKES,1100,200000,O,O,SWP,RUBITON STAKES
14-Feb-15,179,2,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (F),1100,200000,2-Y-O,F,SW,BLUE DIAMOND PRELUDE FLLY
14-Feb-15,170,3,VIC,MRC,CAUL,CARLYON CUP,1600,150000,O,O,SWP,T S CARLYON CUP
14-Feb-15,661,3,VIC,MRC,CAUL,GEOFFREY BELMAINE STAKES,1200,150000,4YO&Up,M,SWP,GEOFFREY BELMAINE STAKES
14-Feb-15,316,3,VIC,MRC,CAUL,KEVIN HAYES STAKES,1200,150000,3-Y-O,F,SWP,BORONIA STAKES
14-Feb-15,178,3,VIC,MRC,CAUL,BLUE DIAMOND PRELUDE (C&G),1100,200000,2-Y-O,C&G,SW,BLUE DIAMOND PRELUDE C&G
14-Feb-15,185,4,WA,WATC,ASCT,CHALLENGE STAKES,1400,100000,3-Y-O,O,SWP,WATC CHALLENGE STKS
14-Feb-15,596,4,WA,WATC,ASCT,DETONATOR STAKES,1800,100000,3YO&Up,O,Qlty,DETONATOR HCP
18-Feb-15,709,3,TAS,TTC,LAUN,VAMOS STAKES,1400,100000,3YO&Up,F&M,WFA,VAMOS STAKES
20-Feb-15,731,3,VIC,MVRC,M V,TYPHOON TRACY STAKES,1200,150000,3-Y-O,F,SWP,TYPHOON TRACY STAKES
20-Feb-15,742,4,VIC,MVRC,M V,MV NIGHT CUP,2500,150000,O,O,Hcp,MV NIGHT CUP
21-Feb-15,647,2,NSW,ATC,RHIL,MILLIE FOX QLTY STAKES,1300,175000,3YO&Up,F&M,Qlty,MILLIE FOX STAKES
21-Feb-15,310,2,NSW,ATC,RHIL,HOBARTVILLE STAKES,1400,200000,3-Y-O,O,SW,HOBARTVILLE STAKES
21-Feb-15,25,2,NSW,ATC,RHIL,SILVER SLIPPER STAKES,1100,250000,2-Y-O,O,SW,SILVER SLIPPER STAKES
21-Feb-15,397,4,NSW,ATC,RHIL,PARRAMATTA CUP,1900,125000,3YO&Up,O,Qlty,PARRAMATTA CUP
21-Feb-15,681,4,QLD,BRC,E FM,FALVELON QUALITY,1200,100000,O,O,Qlty,FALVELON QUALITY
21-Feb-15,332,1,VIC,VRC,FLEM,LIGHTNING STAKES,1000,500000,O,O,WFA,VRC LIGHTNING STAKES
21-Feb-15,226,3,VIC,VRC,FLEM,CS HAYES STAKES,1200,150000,3-Y-O,C&G,SWP,THE DEBONAIR
21-Feb-15,524,3,VIC,VRC,FLEM,THE VANITY,1200,150000,3-Y-O,F,SWP,THE VANITY
21-Feb-15,496,4,VIC,VRC,FLEM,TALINDERT STAKES,1100,120000,2-Y-O,O,SWP,TALINDERT STAKES
22-Feb-15,500,4,TAS,TTC,LAUN,TASMANIAN OAKS,2100,100000,3-Y-O,F,SW,TASMANIAN OAKS
22-Feb-15,323,4,VIC,KILMORE TC,KILM,KILMORE CUP,1600,150000,O,O,Hcp,KILMORE CUP
22-Feb-15,701,4,WA,PINJARRA RC,PINJ,PINJARRA CLASSIC,1300,100000,3YO&Up,O,Qlty,PINJARRA STKS
25-Feb-15,41,3,TAS,TTC,LAUN,LAUNCESTON CUP,2400,225000,O,O,Hcp,LAUNCESTON CUP
25-Feb-15,374,4,TAS,TTC,LAUN,GEORGE ADAMS PLATE,1600,100000,O,O,WFA,MOWBRAY STAKES
25-Feb-15,282,4,TAS,TTC,LAUN,GOLD SOVEREIGN STAKES,1200,100000,2-Y-O,O,SW,GOLD SOVEREIGN STAKES
28-Feb-15,195,1,NSW,ATC,WFM,CHIPPING NORTON STAKES,1600,500000,3YO&Up,O,WFA,CHIPPING NORTON STAKES
28-Feb-15,468,2,NSW,ATC,WFM,SKYLINE STAKES,1200,175000,2-Y-O,C&G,SW,SKYLINE STAKES
28-Feb-15,493,2,NSW,ATC,WFM,SURROUND STAKES,1400,175000,3-Y-O,F,SW,SURROUND STAKES
28-Feb-15,494,2,NSW,ATC,WFM,SWEET EMBRACE STAKES,1200,175000,2-Y-O,F,SW,SWEET EMBRACE STAKES
28-Feb-15,336,3,NSW,ATC,WFM,LIVERPOOL CITY CUP,1300,150000,3YO&Up,O,Qlty,LIVERPOOL CITY CUP
28-Feb-15,628,3,NSW,ATC,WFM,GUY WALTER STAKES,1400,150000,4YO&Up,M,SWP,WIGGLE STAKES
28-Feb-15,682,4,QLD,TATTS RC QLD,E FM,MEMBERS' CUP,1600,100000,O,O,Qlty,MEMBERS' CUP
28-Feb-15,541,3,SA,SAJC,MORP,BOAG'S LORD REIMS STAKES,2600,115000,O,O,SWP,LORD REIMS STAKES
28-Feb-15,199,4,SA,SAJC,MORP,CINDERELLA STAKES,1050,80000,2-Y-O,F,SW,CINDERELLA STAKES
28-Feb-15,387,1,VIC,MRC,CAUL,OAKLEIGH PLATE,1100,400000,O,O,Hcp,OAKLEIGH PLATE
28-Feb-15,17,1,VIC,MRC,CAUL,FUTURITY STAKES,1400,500000,O,O,WFA,FUTURITY STAKES
28-Feb-15,21,1,VIC,MRC,CAUL,BLUE DIAMOND STAKES,1200,1000000,2-Y-O,O,SW,BLUE DIAMOND STAKES
28-Feb-15,518,2,VIC,MRC,CAUL,ANGUS ARMANASCO STAKES,1400,200000,3-Y-O,F,SW,ANGUS ARMANASCO STAKES
28-Feb-15,180,2,VIC,MRC,CAUL,AUTUMN CLASSIC,1800,200000,3-Y-O,O,SW,CAULFIELD AUTUMN CLASSIC
28-Feb-15,474,2,VIC,MRC,CAUL,ST GEORGE STAKES,1800,200000,O,O,WFA,ST GEORGE STAKES
28-Feb-15,562,3,VIC,MRC,CAUL,MANNERISM STAKES,1400,150000,4YO&Up,M,SWP,MANNERISM STAKES
28-Feb-15,724,4,WA,WATC,ASCT,ASCOT 1000 GUINEAS,1800,100000,3-Y-O,F,SWP,WATC ASCOT 1000 GUINEAS
28-Feb-15,492,4,WA,WATC,ASCT,SUPREMACY STAKES,1100,100000,2-Y-O,C&G,SWP,SUPREMACY STKS
28-Feb-15,635,4,WA,WATC,ASCT,T.J. SMITH TROPHY,1600,100000,3-Y-O,O,SWP,TJ SMITH TROPHY
01-Mar-15,967,4,WA,BUNBURY RC,BUNB,BUNBURY AHA CUP,2000,100000,O,O,Qlty,BUNBURY AHA CUP
07-Mar-15,165,1,NSW,ATC,RAND,CANTERBURY STAKES,1400,500000,3YO&Up,O,WFA,CANTERBURY STAKES
07-Mar-15,164,1,NSW,ATC,RAND,RANDWICK GUINEAS,1600,600000,3-Y-O,O,SW,RANDWICK GUINEAS
07-Mar-15,428,2,NSW,ATC,RAND,REISLING STAKES,1200,300000,2-Y-O,F,SW,REISLING SLIPPER TRIAL
07-Mar-15,511,2,NSW,ATC,RAND,TODMAN STAKES,1200,300000,2-Y-O,C&G,SW,TODMAN SLIPPER TRIAL
07-Mar-15,186,2,NSW,ATC,RAND,CHALLENGE STAKES,1000,400000,O,O,WFA,AJC CHALLENGE STAKES
07-Mar-15,674,3,NSW,ATC,RAND,ASPIRATION QUALITY,1600,150000,3YO&Up,F&M,Qlty,ASPIRATION QUALITY
07-Mar-15,675,3,NSW,ATC,RAND,WENONA GIRL HANDICAP,1200,150000,3YO&Up,F&M,Qlty,WENONA GIRL HANDICAP
07-Mar-15,725,4,NSW,ATC,RAND,FIREBALL STAKES,1100,125000,3-Y-O,O,SWP,FIREBALL STAKES
07-Mar-15,163,4,NSW,ATC,RAND,RANDWICK CITY STAKES,2000,125000,3YO&Up,O,Qlty,RANDWICK CITY STAKES
07-Mar-15,123,1,VIC,VRC,FLEM,AUSTRALIAN GUINEAS,1600,500000,3-Y-O,O,SW,AUSTRALIAN GUINEAS
07-Mar-15,265,3,VIC,VRC,FLEM,FRANCES TRESSADY STAKES,1400,150000,3YO&Up,F&M,SWP,FRANCES TRESSADY STAKES
07-Mar-15,357,3,VIC,VRC,FLEM,SHAFTESBURY AVENUE HCP,1400,150000,O,O,Hcp,SHAFTESBURY AVENUE HCP
07-Mar-15,154,4,VIC,VRC,FLEM,BOB HOYSTED STAKES,1000,120000,4YO&Up,O,Hcp,BOB HOYSTED STAKES
07-Mar-15,223,4,VIC,VRC,FLEM,FESTIVAL OF RACING STAKES,1000,120000,2-Y-O,O,SWP,Flem Festival of Racing ST.
07-Mar-15,730,4,VIC,VRC,FLEM,ROY HIGGINS QUALITY,2600,120000,3YO&Up,O,Qlty,ROY HIGGINS QUALITY
08-Mar-15,146,3,NSW,CANBERRA RC,CANB,BLACK OPAL STAKES,1200,275000,2-Y-O,O,SWP,BLACK OPAL STAKES
08-Mar-15,735,4,NSW,CANBERRA RC,CANB,CANBERRA GUINEAS,1400,120000,3-Y-O,O,SWP,CANBERRA GUINEAS
08-Mar-15,437,4,NSW,CANBERRA RC,CANB,NATIONAL SPRINT,1400,120000,O,O,Qlty,NATIONAL SPRINT
08-Mar-15,161,4,NSW,CANBERRA RC,CANB,CANBERRA CUP,2000,200000,O,O,Qlty,CANBERRA CUP
08-Mar-15,734,4,WA,BUNBURY RC,BUNB,WESTERN AUSTRALIAN BREEDERS' CLASSIC,1400,100000,3-Y-O,O,Hcp,SOUTH WEST BREEDERS' CLASSIC
08-Mar-15,157,4,WA,BUNBURY RC,BUNB,BUNBURY STAKES,1400,120000,3YO&Up,O,Qlty,BUNBURY STKS
09-Mar-15,28,2,SA,SAJC,MORP,ADELAIDE CUP,3200,400000,O,O,Hcp,ADELAIDE CUP
09-Mar-15,503,4,SA,SAJC,MORP,C S HAYES STAKES,1600,80000,O,O,Qlty,COLIN HAYES MEMORIAL CUP
09-Mar-15,574,4,SA,SAJC,MORP,MATRICE STAKES,1200,80000,O,O,SWP,MATRICE STAKES
12-Mar-15,156,4,WA,BUNBURY RC,BUNB,BUNBURY CUP,2200,120000,3YO&Up,O,Qlty,BUNBURY CUP
13-Mar-15,668,3,NSW,ILLAWARRA TC,KEMB,KEITH F NOLAN CLASSIC,1600,200000,3-Y-O,F,SWP,KEITH F NOLAN CLASSIC
14-Mar-15,391,1,NSW,ATC,RHIL,COOLMORE CLASSIC,1500,600000,3YO&Up,F&M,Qlty,TAD KENNEDY STAKES
14-Mar-15,233,2,NSW,ATC,RHIL,AJAX STAKES,1500,175000,3YO&Up,O,Qlty,AJAX STAKES
14-Mar-15,342,2,NSW,ATC,RHIL,MAGIC NIGHT STAKES,1200,175000,2-Y-O,F,SW,MAGIC NIGHT STAKES
14-Mar-15,396,2,NSW,ATC,RHIL,PAGO PAGO STAKES,1200,175000,2-Y-O,C&G,SW,PAGO PAGO STAKES
14-Mar-15,401,2,NSW,ATC,RHIL,PHAR LAP STAKES,1500,175000,3-Y-O,O,SW,PHAR LAP STAKES
14-Mar-15,603,3,NSW,ATC,RHIL,MAURICE McCARTEN STAKES,1100,150000,3YO&Up,O,Qlty,MAURICE McCARTEN STAKES
14-Mar-15,598,3,NSW,ATC,RHIL,SKY HIGH STAKES,2000,150000,3YO&Up,O,SWP,SKY HIGH STAKES
14-Mar-15,18,1,VIC,VRC,FLEM,DUBAI AUSTRALIAN CUP,2000,1000000,O,O,WFA,AUSTRALIAN CUP
14-Mar-15,12,1,VIC,VRC,FLEM,LEXUS NEWMARKET HANDICAP,1200,1000000,O,O,Hcp,VRC NEWMARKET HANDICAP
14-Mar-15,322,2,VIC,VRC,FLEM,A.V KEWNEY STAKES,1400,200000,3-Y-O,F,SW,A.V KEWNEY STAKES
14-Mar-15,147,2,VIC,VRC,FLEM,BLAMEY STAKES,1600,200000,3YO&Up,O,SWP,BLAMEY STAKES
14-Mar-15,9,2,VIC,VRC,FLEM,VRC SIRES' PRODUCE STAKES,1400,200000,2-Y-O,O,SW,VRC SIRES' PRODUCE STAKES
14-Mar-15,606,3,VIC,VRC,FLEM,MATRON STAKES,1600,150000,3YO&Up,F&M,SWP,MATRON STAKES
14-Mar-15,148,3,VIC,VRC,FLEM,THOROUGHBRED BREEDERS ST,1200,150000,2-Y-O,F,SWP,THOROUGHBRED BREEDERS ST.
14-Mar-15,366,4,VIC,VRC,FLEM,MOOMBA PLATE,1100,120000,3-Y-O,O,Hcp,MOOMBA PLATE
14-Mar-15,329,4,VIC,VRC,FLEM,VRC MARCH STAKES,1400,120000,O,O,Hcp,VRC MARCH STAKES
14-Mar-15,280,3,WA,WATC,ASCT,GIMCRACK STKS,1100,150000,2-Y-O,F,SWP,WATC GIMCRACK STKS
14-Mar-15,149,4,WA,WATC,ASCT,J.C. ROBERTS STAKES,1800,100000,3-Y-O,O,SW,J.C. ROBERTS STKS
14-Mar-15,667,4,WA,WATC,ASCT,NATASHA STAKES,2200,100000,3-Y-O,F,SWP,NATASHA STKS
14-Mar-15,456,4,WA,WATC,ASCT,PERTH STKS,1100,150000,2-Y-O,C&G,SWP,PERTH STKS
18-Mar-15,169,3,NSW,NEWCASTLE JC,NCLE,NEWCASTLE NEWMARKET HCP,1400,125000,O,O,Hcp,NEWCASTLE NEWMARKET HCP
20-Mar-15,102,2,VIC,MVRC,M V,ALISTER CLARK STAKES,2040,200000,3-Y-O,O,SW,ALISTER CLARK STAKES
20-Mar-15,740,4,VIC,MVRC,M V,MOONEE VALLEY QUALITY,1200,120000,O,O,Hcp,MOONEE VALLEY QUALITY
20-Mar-15,291,4,VIC,MVRC,M V,ST. ALBANS STAKES,1000,120000,2-Y-O,O,SW,ST. ALBANS STAKES
21-Mar-15,272,1,NSW,ATC,RHIL,THE GALAXY,1100,400000,O,O,Hcp,THE GALAXY
21-Mar-15,423,1,NSW,ATC,RHIL,RANVET STAKES,2000,500000,3YO&Up,O,WFA,RAWSON STAKES
21-Mar-15,15,1,NSW,ATC,RHIL,ROSEHILL GUINEAS,2000,500000,3-Y-O,O,SW,ROSEHILL GUINEAS
21-Mar-15,277,1,NSW,ATC,RHIL,GEORGE RYDER STAKES,1500,1000000,3YO&Up,O,WFA,GEORGE RYDER STAKES
21-Mar-15,7,1,NSW,ATC,RHIL,GOLDEN SLIPPER STAKES,1200,3500000,2-Y-O,O,SW,GOLDEN SLIPPER STAKES
21-Mar-15,143,3,NSW,ATC,RHIL,BIRTHDAY CARD STAKES,1200,150000,3YO&Up,F&M,Qlty,BIRTHDAY CARD STKS
